Subasin-ID	year	day	hour	qlateral(m**3/s)	inflow(m**3/s)	evap(m**3)	prec(m**3)	intake(m**3/s)	overflow(m**3/s)	qbottom(m**3/s)	qout(m**3/s)	withdrawal(m**3/s)	elevation(m)	area(m**2)	volume(m**3)
    69	  2000	    32	     1	     0.000	   186.474	      51503.8	       8420.6	    36.000	   150.200	     0.000	   186.200	     0.020	   447.272	    10265440.0	    88640448.0	
    69	  2000	    33	     1	     0.000	   188.739	      56651.8	       5262.9	    36.000	   152.220	     0.000	   188.220	     0.020	   447.271	    10264751.0	    88632136.0	
    69	  2000	    34	     1	     0.000	   190.995	      64253.1	       2105.2	    36.000	   154.380	     0.000	   190.380	     0.020	   447.269	    10263860.0	    88621384.0	
    69	  2000	    35	     1	     0.000	   193.479	      67767.7	       3157.7	    36.000	   156.740	     0.000	   192.740	     0.020	   447.269	    10263655.0	    88618920.0	
    69	  2000	    36	     1	     0.000	   195.989	      65711.8	       2105.2	    36.000	   159.221	     0.000	   195.221	     0.020	   447.269	    10263738.0	    88619920.0	
    69	  2000	    37	     1	     0.000	   198.416	      63685.7	       1052.6	    36.000	   161.660	     0.000	   197.660	     0.020	   447.269	    10263819.0	    88620896.0	
    69	  2000	    38	     1	     0.000	   201.261	      46508.9	      49471.1	    36.000	   164.516	     0.000	   200.516	     0.020	   447.277	    10269258.0	    88686488.0	
    69	  2000	    39	     1	     0.000	   203.721	      35312.1	      70522.6	    36.000	   167.735	     0.000	   203.735	     0.020	   447.282	    10271932.0	    88718736.0	
    69	  2000	    40	     1	     0.000	   206.148	      23735.3	     205252.5	    36.000	   170.535	     0.000	   206.535	     0.020	   447.300	    10284057.0	    88865048.0	
    69	  2000	    41	     1	     0.000	   208.588	      17352.4	     237882.3	    36.000	   174.669	     0.000	   210.669	     0.020	   447.305	    10287289.0	    88904056.0	
    69	  2000	    42	     1	     0.000	   210.986	      25617.0	     232619.5	    36.000	   177.519	     0.000	   213.519	     0.020	   447.304	    10286169.0	    88890528.0	
    69	  2000	    43	     1	     0.000	   213.887	      33141.1	     147360.8	    36.000	   180.263	     0.000	   216.263	     0.020	   447.292	    10278480.0	    88797744.0	
    69	  2000	    44	     1	     0.000	   217.878	      24276.5	     175780.3	    36.000	   183.180	     0.000	   219.180	     0.020	   447.296	    10281570.0	    88835032.0	
    69	  2000	    45	     1	     0.000	   221.675	      27316.0	     172622.6	    36.000	   187.408	     0.000	   223.408	     0.020	   447.296	    10281057.0	    88828832.0	
    69	  2000	    46	     1	     0.000	   224.324	      49760.6	      15788.7	    36.000	   189.986	     0.000	   225.986	     0.020	   447.273	    10266196.0	    88649560.0	
    69	  2000	    47	     1	     0.000	   226.813	      62004.3	       2105.2	    36.000	   190.399	     0.000	   226.399	     0.020	   447.269	    10264046.0	    88623632.0	
    69	  2000	    48	     1	     0.000	   229.520	      65265.5	          0.0	    36.000	   192.806	     0.000	   228.806	     0.020	   447.269	    10263601.0	    88618264.0	
    69	  2000	    49	     1	     0.000	   233.238	      55788.6	       4210.3	    36.000	   196.463	     0.000	   232.463	     0.020	   447.271	    10264736.0	    88631952.0	
    69	  2000	    50	     1	     0.000	   237.772	      52494.6	      13683.5	    36.000	   201.155	     0.000	   237.155	     0.020	   447.272	    10265795.0	    88644720.0	
    69	  2000	    51	     1	     0.000	   243.151	      63188.1	       3157.7	    36.000	   206.681	     0.000	   242.681	     0.020	   447.269	    10264034.0	    88623496.0	
    69	  2000	    52	     1	     0.000	   250.569	      52418.5	       5262.9	    36.000	   213.854	     0.000	   249.854	     0.020	   447.271	    10265103.0	    88636376.0	
    69	  2000	    53	     1	     0.000	   257.412	      60336.9	       2105.2	    36.000	   220.846	     0.000	   256.846	     0.020	   447.270	    10264184.0	    88625296.0	
    69	  2000	    54	     1	     0.000	   264.037	      59255.5	       3157.7	    36.000	   227.343	     0.000	   263.343	     0.020	   447.270	    10264361.0	    88627432.0	
    69	  2000	    55	     1	     0.000	   269.883	      60012.7	       4210.3	    36.000	   233.214	     0.000	   269.214	     0.020	   447.270	    10264386.0	    88627728.0	
    69	  2000	    56	     1	     0.000	   275.085	      59665.1	       4210.3	    36.000	   238.419	     0.000	   274.419	     0.020	   447.270	    10264414.0	    88628072.0	
    69	  2000	    57	     1	     0.000	   279.315	      66320.4	       1052.6	    36.000	   242.653	     0.000	   278.653	     0.020	   447.269	    10263601.0	    88618264.0	
    69	  2000	    58	     1	     0.000	   283.835	      53431.8	       5262.9	    36.000	   247.059	     0.000	   283.059	     0.020	   447.271	    10265018.0	    88635360.0	
    69	  2000	    59	     1	     0.000	   286.942	      55604.8	       6315.5	    36.000	   250.364	     0.000	   286.364	     0.020	   447.271	    10264925.0	    88634240.0	
    69	  2000	    60	     1	     0.000	   289.531	      57793.0	       2105.2	    36.000	   252.941	     0.000	   288.941	     0.020	   447.270	    10264395.0	    88627840.0	
    69	  2000	    61	     1	     0.000	   291.602	      59601.3	       2105.2	    36.000	   254.938	     0.000	   290.938	     0.020	   447.270	    10264245.0	    88626032.0	
    69	  2000	    62	     1	     0.000	   293.500	      56677.3	       2105.2	    36.000	   256.815	     0.000	   292.815	     0.020	   447.270	    10264487.0	    88628952.0	
    69	  2000	    63	     1	     0.000	   295.279	      52931.2	       6315.5	    36.000	   258.628	     0.000	   294.628	     0.020	   447.271	    10265147.0	    88636912.0	
    69	  2000	    64	     1	     0.000	   297.689	      35697.6	       1052.6	    36.000	   261.129	     0.000	   297.129	     0.020	   447.273	    10266140.0	    88648880.0	
    69	  2000	    65	     1	     0.000	   299.138	      36100.0	       3157.7	    36.000	   262.717	     0.000	   298.717	     0.020	   447.273	    10266281.0	    88650584.0	
    69	  2000	    66	     1	     0.000	   300.457	      39240.6	       8420.6	    36.000	   264.056	     0.000	   300.056	     0.020	   447.273	    10266458.0	    88652712.0	
    69	  2000	    67	     1	     0.000	   301.763	      43773.5	       9473.2	    36.000	   265.386	     0.000	   301.386	     0.020	   447.273	    10266168.0	    88649224.0	
    69	  2000	    68	     1	     0.000	   302.983	      51234.3	       8420.6	    36.000	   266.566	     0.000	   302.566	     0.020	   447.272	    10265463.0	    88640712.0	
    69	  2000	    69	     1	     0.000	   304.934	      46331.9	       1052.6	    36.000	   268.419	     0.000	   304.419	     0.020	   447.271	    10265258.0	    88638248.0	
    69	  2000	    70	     1	     0.000	   306.320	      51454.2	      12630.9	    36.000	   269.776	     0.000	   305.776	     0.020	   447.272	    10265794.0	    88644704.0	
    69	  2000	    71	     1	     0.000	   307.939	      51049.2	       2105.2	    36.000	   271.470	     0.000	   307.470	     0.020	   447.271	    10264954.0	    88634584.0	
    69	  2000	    72	     1	     0.000	   309.647	      47094.5	       2105.2	    36.000	   273.061	     0.000	   309.061	     0.020	   447.271	    10265282.0	    88638536.0	
    69	  2000	    73	     1	     0.000	   311.377	      39903.4	       4210.3	    36.000	   274.836	     0.000	   310.836	     0.020	   447.273	    10266053.0	    88647832.0	
    69	  2000	    74	     1	     0.000	   311.702	      56346.4	       1052.6	    36.000	   275.269	     0.000	   311.269	     0.020	   447.270	    10264428.0	    88628232.0	
    69	  2000	    75	     1	     0.000	   312.818	      55199.9	       4210.3	    36.000	   276.158	     0.000	   312.158	     0.020	   447.271	    10264784.0	    88632536.0	
    69	  2000	    76	     1	     0.000	   313.722	      55293.5	       4210.3	    36.000	   277.112	     0.000	   313.112	     0.020	   447.271	    10264777.0	    88632448.0	
    69	  2000	    77	     1	     0.000	   314.674	      52267.0	       6315.5	    36.000	   278.063	     0.000	   314.063	     0.020	   447.271	    10265202.0	    88637576.0	
    69	  2000	    78	     1	     0.000	   315.464	      51408.2	       3157.7	    36.000	   278.912	     0.000	   314.912	     0.020	   447.271	    10265012.0	    88635280.0	
    69	  2000	    79	     1	     0.000	   315.803	      54960.7	       2105.2	    36.000	   279.224	     0.000	   315.224	     0.020	   447.270	    10264630.0	    88630672.0	
    69	  2000	    80	     1	     0.000	   316.538	      48522.4	       7368.0	    36.000	   279.906	     0.000	   315.906	     0.020	   447.272	    10265601.0	    88642376.0	
    69	  2000	    81	     1	     0.000	   317.046	      44996.8	      32629.9	    36.000	   280.550	     0.000	   316.550	     0.020	   447.276	    10267987.0	    88671160.0	
    69	  2000	    82	     1	     0.000	   316.847	      53448.3	       7368.0	    36.000	   280.683	     0.000	   316.683	     0.020	   447.271	    10265192.0	    88637448.0	
    69	  2000	    83	     1	     0.000	   317.539	      43856.4	      10525.8	    36.000	   280.986	     0.000	   316.986	     0.020	   447.273	    10266249.0	    88650200.0	
    69	  2000	    84	     1	     0.000	   318.084	      35432.8	       5262.9	    36.000	   281.678	     0.000	   317.678	     0.020	   447.273	    10266511.0	    88653360.0	
    69	  2000	    85	     1	     0.000	   317.089	      55326.6	          0.0	    36.000	   280.720	     0.000	   316.720	     0.020	   447.270	    10264425.0	    88628200.0	
    69	  2000	    86	     1	     0.000	   316.985	      58306.3	          0.0	    36.000	   280.325	     0.000	   316.325	     0.020	   447.270	    10264178.0	    88625224.0	
    69	  2000	    87	     1	     0.000	   317.207	      50979.2	          0.0	    36.000	   280.513	     0.000	   316.513	     0.020	   447.271	    10264785.0	    88632552.0	
    69	  2000	    88	     1	     0.000	   317.483	      41435.0	       1052.6	    36.000	   280.873	     0.000	   316.873	     0.020	   447.272	    10265664.0	    88643144.0	
    69	  2000	    89	     1	     0.000	   317.049	      44611.0	       4210.3	    36.000	   280.562	     0.000	   316.562	     0.020	   447.272	    10265663.0	    88643128.0	
    69	  2000	    90	     1	     0.000	   316.746	      43775.4	       2105.2	    36.000	   280.258	     0.000	   316.258	     0.020	   447.272	    10265557.0	    88641856.0	
    69	  2000	    91	     1	     0.000	   316.869	      33570.2	       1052.6	    36.000	   280.366	     0.000	   316.366	     0.020	   447.273	    10266316.0	    88651008.0	
    69	  2000	    92	     1	     0.000	   315.969	      42026.6	          0.0	    36.000	   279.573	     0.000	   315.573	     0.020	   447.272	    10265528.0	    88641504.0	
    69	  2000	    93	     1	     0.000	   315.631	      40400.9	          0.0	    36.000	   279.125	     0.000	   315.125	     0.020	   447.272	    10265663.0	    88643128.0	
    69	  2000	    94	     1	     0.000	   314.869	      46164.6	          0.0	    36.000	   278.382	     0.000	   314.382	     0.020	   447.271	    10265185.0	    88637360.0	
    69	  2000	    95	     1	     0.000	   314.366	      46385.2	          0.0	    36.000	   277.811	     0.000	   313.811	     0.020	   447.271	    10265166.0	    88637144.0	
    69	  2000	    96	     1	     0.000	   313.601	      50675.3	          0.0	    36.000	   277.045	     0.000	   313.045	     0.020	   447.271	    10264811.0	    88632856.0	
    69	  2000	    97	     1	     0.000	   312.707	      56401.6	          0.0	    36.000	   276.100	     0.000	   312.100	     0.020	   447.270	    10264336.0	    88627128.0	
    69	  2000	    98	     1	     0.000	   312.060	      56171.3	          0.0	    36.000	   275.387	     0.000	   311.387	     0.020	   447.270	    10264355.0	    88627360.0	
    69	  2000	    99	     1	     0.000	   311.350	      56204.7	          0.0	    36.000	   274.680	     0.000	   310.680	     0.020	   447.270	    10264352.0	    88627320.0	
    69	  2000	   100	     1	     0.000	   311.019	      48559.3	          0.0	    36.000	   274.348	     0.000	   310.348	     0.020	   447.271	    10264986.0	    88634968.0	
    69	  2000	   101	     1	     0.000	   310.412	      45213.9	       1052.6	    36.000	   273.830	     0.000	   309.830	     0.020	   447.271	    10265351.0	    88639368.0	
    69	  2000	   102	     1	     0.000	   309.537	      45613.2	          0.0	    36.000	   273.006	     0.000	   309.006	     0.020	   447.271	    10265230.0	    88637912.0	
    69	  2000	   103	     1	     0.000	   308.298	      52047.8	          0.0	    36.000	   271.750	     0.000	   307.750	     0.020	   447.270	    10264697.0	    88631480.0	
    69	  2000	   104	     1	     0.000	   307.499	      49722.4	          0.0	    36.000	   270.877	     0.000	   306.877	     0.020	   447.271	    10264890.0	    88633808.0	
    69	  2000	   105	     1	     0.000	   306.492	      51313.0	          0.0	    36.000	   269.897	     0.000	   305.897	     0.020	   447.271	    10264758.0	    88632216.0	
    69	  2000	   106	     1	     0.000	   305.475	      52874.3	          0.0	    36.000	   268.861	     0.000	   304.861	     0.020	   447.270	    10264628.0	    88630656.0	
    69	  2000	   107	     1	     0.000	   304.408	      55242.5	          0.0	    36.000	   267.776	     0.000	   303.776	     0.020	   447.270	    10264432.0	    88628288.0	
    69	  2000	   108	     1	     0.000	   303.416	      54585.2	          0.0	    36.000	   266.757	     0.000	   302.757	     0.020	   447.270	    10264487.0	    88628944.0	
    69	  2000	   109	     1	     0.000	   302.768	      46776.3	          0.0	    36.000	   266.116	     0.000	   302.116	     0.020	   447.271	    10265134.0	    88636752.0	
    69	  2000	   110	     1	     0.000	   301.801	      44426.2	          0.0	    36.000	   265.240	     0.000	   301.240	     0.020	   447.271	    10265329.0	    88639104.0	
    69	  2000	   111	     1	     0.000	   300.977	      38725.2	       3157.7	    36.000	   264.442	     0.000	   300.442	     0.020	   447.273	    10266063.0	    88647960.0	
    69	  2000	   112	     1	     0.000	   300.319	      29463.9	       1052.6	    36.000	   263.887	     0.000	   299.887	     0.020	   447.273	    10266657.0	    88655120.0	
    69	  2000	   113	     1	     0.000	   299.113	      30585.0	          0.0	    36.000	   262.764	     0.000	   298.764	     0.020	   447.273	    10266477.0	    88652944.0	
    69	  2000	   114	     1	     0.000	   297.302	      43635.8	          0.0	    36.000	   260.928	     0.000	   296.928	     0.020	   447.272	    10265395.0	    88639896.0	
    69	  2000	   115	     1	     0.000	   296.723	      32798.5	          0.0	    36.000	   260.198	     0.000	   296.198	     0.020	   447.273	    10266293.0	    88650728.0	
    69	  2000	   116	     1	     0.000	   295.063	      42873.0	          0.0	    36.000	   258.663	     0.000	   294.663	     0.020	   447.272	    10265458.0	    88640656.0	
    69	  2000	   117	     1	     0.000	   293.643	      48453.0	          0.0	    36.000	   257.127	     0.000	   293.127	     0.020	   447.271	    10264995.0	    88635072.0	
    69	  2000	   118	     1	     0.000	   292.314	      51471.1	          0.0	    36.000	   255.733	     0.000	   291.733	     0.020	   447.271	    10264744.0	    88632056.0	
    69	  2000	   119	     1	     0.000	   291.145	      50254.7	          0.0	    36.000	   254.529	     0.000	   290.529	     0.020	   447.271	    10264846.0	    88633272.0	
    69	  2000	   120	     1	     0.000	   290.336	      41869.4	          0.0	    36.000	   253.734	     0.000	   289.734	     0.020	   447.272	    10265540.0	    88641656.0	
    69	  2000	   121	     1	     0.000	   288.907	      44501.0	          0.0	    36.000	   252.402	     0.000	   288.402	     0.020	   447.271	    10265323.0	    88639024.0	
    69	  2000	   122	     1	     0.000	   287.572	      44641.5	          0.0	    36.000	   251.037	     0.000	   287.037	     0.020	   447.271	    10265311.0	    88638888.0	
    69	  2000	   123	     1	     0.000	   285.809	      52797.0	          0.0	    36.000	   249.272	     0.000	   285.272	     0.020	   447.270	    10264634.0	    88630728.0	
    69	  2000	   124	     1	     0.000	   284.924	      44403.1	          0.0	    36.000	   248.293	     0.000	   284.293	     0.020	   447.271	    10265331.0	    88639128.0	
    69	  2000	   125	     1	     0.000	   283.864	      39459.1	          0.0	    36.000	   247.330	     0.000	   283.330	     0.020	   447.272	    10265741.0	    88644072.0	
    69	  2000	   126	     1	     0.000	   282.840	      33449.5	          0.0	    36.000	   246.364	     0.000	   282.364	     0.020	   447.273	    10266239.0	    88650080.0	
    69	  2000	   127	     1	     0.000	   280.901	      45167.1	          0.0	    36.000	   244.493	     0.000	   280.493	     0.020	   447.271	    10265267.0	    88638360.0	
    69	  2000	   128	     1	     0.000	   280.142	      32979.9	          0.0	    36.000	   243.599	     0.000	   279.599	     0.020	   447.273	    10266278.0	    88650552.0	
    69	  2000	   129	     1	     0.000	   279.074	      27206.2	       3157.7	    36.000	   242.672	     0.000	   278.672	     0.020	   447.274	    10267018.0	    88659480.0	
    69	  2000	   130	     1	     0.000	   277.306	      35800.3	          0.0	    36.000	   241.008	     0.000	   277.008	     0.020	   447.273	    10266044.0	    88647728.0	
    69	  2000	   131	     1	     0.000	   275.507	      45061.9	          0.0	    36.000	   239.072	     0.000	   275.072	     0.020	   447.271	    10265276.0	    88638464.0	
    69	  2000	   132	     1	     0.000	   274.194	      44470.7	          0.0	    36.000	   237.653	     0.000	   273.653	     0.020	   447.271	    10265325.0	    88639056.0	
    69	  2000	   133	     1	     0.000	   273.354	      34731.6	       2105.2	    36.000	   236.820	     0.000	   272.820	     0.020	   447.273	    10266307.0	    88650904.0	
    69	  2000	   134	     1	     0.000	   271.631	      43041.8	          0.0	    36.000	   235.233	     0.000	   271.233	     0.020	   447.272	    10265444.0	    88640488.0	
    69	  2000	   135	     1	     0.000	   270.318	      42657.5	          0.0	    36.000	   233.800	     0.000	   269.800	     0.020	   447.272	    10265476.0	    88640872.0	
    69	  2000	   136	     1	     0.000	   268.786	      45408.6	          0.0	    36.000	   232.272	     0.000	   268.272	     0.020	   447.271	    10265247.0	    88638120.0	
    69	  2000	   137	     1	     0.000	   267.568	      41610.1	          0.0	    36.000	   231.023	     0.000	   267.023	     0.020	   447.272	    10265563.0	    88641920.0	
    69	  2000	   138	     1	     0.000	   266.182	      41925.0	          0.0	    36.000	   229.680	     0.000	   265.680	     0.020	   447.272	    10265536.0	    88641600.0	
    69	  2000	   139	     1	     0.000	   264.938	      39478.7	          0.0	    36.000	   228.433	     0.000	   264.433	     0.020	   447.272	    10265739.0	    88644048.0	
    69	  2000	   140	     1	     0.000	   263.406	      42204.0	          0.0	    36.000	   226.929	     0.000	   262.929	     0.020	   447.272	    10265514.0	    88641328.0	
    69	  2000	   141	     1	     0.000	   261.809	      45854.2	          0.0	    36.000	   225.301	     0.000	   261.301	     0.020	   447.271	    10265210.0	    88637672.0	
    69	  2000	   142	     1	     0.000	   260.532	      42884.5	          0.0	    36.000	   223.982	     0.000	   259.982	     0.020	   447.272	    10265456.0	    88640640.0	
    69	  2000	   143	     1	     0.000	   258.918	      46819.5	          0.0	    36.000	   222.402	     0.000	   258.402	     0.020	   447.271	    10265131.0	    88636712.0	
    69	  2000	   144	     1	     0.000	   257.958	      37536.0	          0.0	    36.000	   221.396	     0.000	   257.396	     0.020	   447.272	    10265900.0	    88645992.0	
    69	  2000	   145	     1	     0.000	   256.099	      46579.8	          0.0	    36.000	   219.645	     0.000	   255.645	     0.020	   447.271	    10265151.0	    88636952.0	
    69	  2000	   146	     1	     0.000	   254.633	      47668.2	          0.0	    36.000	   218.074	     0.000	   254.074	     0.020	   447.271	    10265060.0	    88635856.0	
    69	  2000	   147	     1	     0.000	   253.290	      46792.3	          0.0	    36.000	   216.719	     0.000	   252.719	     0.020	   447.271	    10265133.0	    88636736.0	
    69	  2000	   148	     1	     0.000	   251.891	      47003.4	          0.0	    36.000	   215.330	     0.000	   251.330	     0.020	   447.271	    10265115.0	    88636528.0	
    69	  2000	   149	     1	     0.000	   250.563	      46367.7	          0.0	    36.000	   213.999	     0.000	   249.999	     0.020	   447.271	    10265168.0	    88637160.0	
    69	  2000	   150	     1	     0.000	   249.372	      42249.3	          0.0	    36.000	   212.815	     0.000	   248.815	     0.020	   447.272	    10265510.0	    88641280.0	
    69	  2000	   151	     1	     0.000	   247.825	      45174.2	          0.0	    36.000	   211.316	     0.000	   247.316	     0.020	   447.271	    10265266.0	    88638352.0	
    69	  2000	   152	     1	     0.000	   246.346	      46711.0	          0.0	    36.000	   209.803	     0.000	   245.803	     0.020	   447.271	    10265139.0	    88636816.0	
    69	  2000	   153	     1	     0.000	   244.966	      46346.6	          0.0	    36.000	   208.405	     0.000	   244.405	     0.020	   447.271	    10265170.0	    88637184.0	
    69	  2000	   154	     1	     0.000	   243.788	      42077.3	          0.0	    36.000	   207.232	     0.000	   243.232	     0.020	   447.272	    10265523.0	    88641448.0	
    69	  2000	   155	     1	     0.000	   242.694	      36278.6	       1052.6	    36.000	   206.187	     0.000	   242.187	     0.020	   447.273	    10266092.0	    88648304.0	
    69	  2000	   156	     1	     0.000	   241.584	      30660.4	          0.0	    36.000	   205.156	     0.000	   241.156	     0.020	   447.273	    10266470.0	    88652864.0	
    69	  2000	   157	     1	     0.000	   240.170	      31440.4	          0.0	    36.000	   203.795	     0.000	   239.795	     0.020	   447.273	    10266405.0	    88652088.0	
    69	  2000	   158	     1	     0.000	   238.825	      31064.0	       1052.6	    36.000	   202.441	     0.000	   238.441	     0.020	   447.273	    10266524.0	    88653520.0	
    69	  2000	   159	     1	     0.000	   237.583	      29029.6	       1052.6	    36.000	   201.216	     0.000	   237.216	     0.020	   447.274	    10266693.0	    88655552.0	
    69	  2000	   160	     1	     0.000	   235.575	      44362.5	          0.0	    36.000	   199.231	     0.000	   235.231	     0.020	   447.271	    10265334.0	    88639168.0	
    69	  2000	   161	     1	     0.000	   234.387	      42832.1	          0.0	    36.000	   197.854	     0.000	   233.854	     0.020	   447.272	    10265461.0	    88640696.0	
    69	  2000	   162	     1	     0.000	   233.302	      39628.5	          0.0	    36.000	   196.786	     0.000	   232.786	     0.020	   447.272	    10265726.0	    88643896.0	
    69	  2000	   163	     1	     0.000	   231.631	      49153.5	          0.0	    36.000	   195.152	     0.000	   231.152	     0.020	   447.271	    10264937.0	    88634376.0	
    69	  2000	   164	     1	     0.000	   230.501	      45667.1	          0.0	    36.000	   193.912	     0.000	   229.912	     0.020	   447.271	    10265226.0	    88637864.0	
    69	  2000	   165	     1	     0.000	   229.798	      31800.0	       4210.3	    36.000	   193.250	     0.000	   229.250	     0.020	   447.274	    10266725.0	    88655936.0	
    69	  2000	   166	     1	     0.000	   228.190	      37201.4	          0.0	    36.000	   191.851	     0.000	   227.851	     0.020	   447.272	    10265928.0	    88646328.0	
    69	  2000	   167	     1	     0.000	   226.564	      43338.4	          0.0	    36.000	   190.113	     0.000	   226.113	     0.020	   447.272	    10265419.0	    88640192.0	
    69	  2000	   168	     1	     0.000	   224.942	      49300.1	          0.0	    36.000	   188.420	     0.000	   224.420	     0.020	   447.271	    10264924.0	    88634224.0	
    69	  2000	   169	     1	     0.000	   223.712	      47133.5	          0.0	    36.000	   187.121	     0.000	   223.121	     0.020	   447.271	    10265104.0	    88636392.0	
    69	  2000	   170	     1	     0.000	   222.528	      44898.9	       1052.6	    36.000	   185.962	     0.000	   221.962	     0.020	   447.272	    10265377.0	    88639680.0	
    69	  2000	   171	     1	     0.000	   221.321	      43428.9	          0.0	    36.000	   184.794	     0.000	   220.794	     0.020	   447.272	    10265412.0	    88640096.0	
    69	  2000	   172	     1	     0.000	   219.651	      51099.5	          0.0	    36.000	   183.129	     0.000	   219.129	     0.020	   447.271	    10264776.0	    88632432.0	
