Subasin-ID	year	day	hour	qlateral(m**3/s)	inflow(m**3/s)	evap(m**3)	prec(m**3)	intake(m**3/s)	overflow(m**3/s)	qbottom(m**3/s)	qout(m**3/s)	withdrawal(m**3/s)	elevation(m)	area(m**2)	volume(m**3)
    69	  2000	    19	     1	     0.000	   248.937	      23140.6	     178938.0	    36.000	   213.324	     0.000	   249.324	     0.020	   447.297	    10281926.0	    88839328.0	
    69	  2000	    20	     1	     0.000	   252.100	      59759.0	      13683.5	    36.000	   217.884	     0.000	   253.884	     0.020	   447.271	    10265192.0	    88637456.0	
    69	  2000	    21	     1	     0.000	   253.787	      66666.4	       1052.6	    36.000	   217.234	     0.000	   253.234	     0.020	   447.269	    10263572.0	    88617912.0	
    69	  2000	    22	     1	     0.000	   256.017	      65249.9	       2105.2	    36.000	   219.237	     0.000	   255.237	     0.020	   447.269	    10263777.0	    88620384.0	
    69	  2000	    23	     1	     0.000	   258.012	      63957.3	       3157.7	    36.000	   221.262	     0.000	   257.262	     0.020	   447.269	    10263971.0	    88622728.0	
    69	  2000	    24	     1	     0.000	   259.943	      63701.3	       9473.2	    36.000	   223.219	     0.000	   259.219	     0.020	   447.270	    10264516.0	    88629296.0	
    69	  2000	    25	     1	     0.000	   261.669	      63786.6	       4210.3	    36.000	   225.021	     0.000	   261.021	     0.020	   447.270	    10264072.0	    88623952.0	
    69	  2000	    26	     1	     0.000	   263.302	      65855.0	       6315.5	    36.000	   226.592	     0.000	   262.592	     0.020	   447.270	    10264076.0	    88623992.0	
    69	  2000	    27	     1	     0.000	   264.614	      60965.4	      17893.8	    36.000	   227.905	     0.000	   263.905	     0.020	   447.272	    10265441.0	    88640456.0	
    69	  2000	    28	     1	     0.000	   266.216	      55736.0	      86311.3	    36.000	   229.697	     0.000	   265.697	     0.020	   447.281	    10271547.0	    88714104.0	
    69	  2000	    29	     1	     0.000	   271.163	      47333.1	     145255.6	    36.000	   235.497	     0.000	   271.497	     0.020	   447.290	    10277129.0	    88781448.0	
    69	  2000	    30	     1	     0.000	   272.810	      33702.0	     148413.3	    36.000	   237.924	     0.000	   273.924	     0.020	   447.292	    10278521.0	    88798240.0	
    69	  2000	    31	     1	     0.000	   274.583	      48255.4	      26314.4	    36.000	   239.890	     0.000	   275.890	     0.020	   447.274	    10267193.0	    88661584.0	
    69	  2000	    32	     1	     0.000	   277.409	      51503.8	       8420.6	    36.000	   241.135	     0.000	   277.135	     0.020	   447.272	    10265440.0	    88640448.0	
    69	  2000	    33	     1	     0.000	   278.662	      56651.8	       5262.9	    36.000	   242.143	     0.000	   278.143	     0.020	   447.271	    10264751.0	    88632136.0	
    69	  2000	    34	     1	     0.000	   280.245	      64253.1	       2105.2	    36.000	   243.630	     0.000	   279.630	     0.020	   447.269	    10263860.0	    88621384.0	
    69	  2000	    35	     1	     0.000	   281.861	      67767.7	       3157.7	    36.000	   245.122	     0.000	   281.122	     0.020	   447.269	    10263655.0	    88618920.0	
    69	  2000	    36	     1	     0.000	   283.321	      65711.8	       2105.2	    36.000	   246.553	     0.000	   282.553	     0.020	   447.269	    10263738.0	    88619920.0	
    69	  2000	    37	     1	     0.000	   284.755	      63685.7	       1052.6	    36.000	   247.999	     0.000	   283.999	     0.020	   447.269	    10263819.0	    88620896.0	
    69	  2000	    38	     1	     0.000	   286.055	      46508.9	      49471.1	    36.000	   249.310	     0.000	   285.310	     0.020	   447.277	    10269258.0	    88686488.0	
    69	  2000	    39	     1	     0.000	   298.153	      35312.1	      70522.6	    36.000	   262.168	     0.000	   298.168	     0.020	   447.282	    10271932.0	    88718736.0	
    69	  2000	    40	     1	     0.000	   296.751	      23735.3	     205252.5	    36.000	   261.138	     0.000	   297.138	     0.020	   447.300	    10284057.0	    88865048.0	
    69	  2000	    41	     1	     0.000	   324.352	      17352.4	     237882.3	    36.000	   290.433	     0.000	   326.433	     0.020	   447.305	    10287289.0	    88904056.0	
    69	  2000	    42	     1	     0.000	   339.652	      25617.0	     232619.5	    36.000	   306.184	     0.000	   342.184	     0.020	   447.304	    10286169.0	    88890528.0	
    69	  2000	    43	     1	     0.000	   308.711	      33141.1	     147360.8	    36.000	   275.086	     0.000	   311.086	     0.020	   447.292	    10278480.0	    88797744.0	
    69	  2000	    44	     1	     0.000	   322.434	      24276.5	     175780.3	    36.000	   287.736	     0.000	   323.736	     0.020	   447.296	    10281570.0	    88835032.0	
    69	  2000	    45	     1	     0.000	   439.759	      27316.0	     172622.6	    36.000	   405.492	     0.000	   441.492	     0.020	   447.296	    10281057.0	    88828832.0	
    69	  2000	    46	     1	     0.000	   421.267	      49760.6	      15788.7	    36.000	   386.929	     0.000	   422.929	     0.020	   447.273	    10266196.0	    88649560.0	
    69	  2000	    47	     1	     0.000	   312.541	      62004.3	       2105.2	    36.000	   276.128	     0.000	   312.128	     0.020	   447.269	    10264046.0	    88623632.0	
    69	  2000	    48	     1	     0.000	   347.917	      65265.5	          0.0	    36.000	   311.204	     0.000	   347.204	     0.020	   447.269	    10263601.0	    88618264.0	
    69	  2000	    49	     1	     0.000	   345.334	      55788.6	       4210.3	    36.000	   308.559	     0.000	   344.559	     0.020	   447.271	    10264736.0	    88631952.0	
    69	  2000	    50	     1	     0.000	   349.704	      52494.6	      13683.5	    36.000	   313.087	     0.000	   349.087	     0.020	   447.272	    10265795.0	    88644720.0	
    69	  2000	    51	     1	     0.000	   358.860	      63188.1	       3157.7	    36.000	   322.391	     0.000	   358.391	     0.020	   447.269	    10264034.0	    88623496.0	
    69	  2000	    52	     1	     0.000	   358.791	      52418.5	       5262.9	    36.000	   322.076	     0.000	   358.076	     0.020	   447.271	    10265103.0	    88636376.0	
    69	  2000	    53	     1	     0.000	   364.415	      60336.9	       2105.2	    36.000	   327.849	     0.000	   363.849	     0.020	   447.270	    10264184.0	    88625296.0	
    69	  2000	    54	     1	     0.000	   366.543	      59255.5	       3157.7	    36.000	   329.849	     0.000	   365.849	     0.020	   447.270	    10264361.0	    88627432.0	
    69	  2000	    55	     1	     0.000	   367.972	      60012.7	       4210.3	    36.000	   331.303	     0.000	   367.303	     0.020	   447.270	    10264386.0	    88627728.0	
    69	  2000	    56	     1	     0.000	   369.256	      59665.1	       4210.3	    36.000	   332.590	     0.000	   368.590	     0.020	   447.270	    10264414.0	    88628072.0	
    69	  2000	    57	     1	     0.000	   371.412	      66320.4	       1052.6	    36.000	   334.750	     0.000	   370.750	     0.020	   447.269	    10263601.0	    88618264.0	
    69	  2000	    58	     1	     0.000	   373.212	      53431.8	       5262.9	    36.000	   336.437	     0.000	   372.437	     0.020	   447.271	    10265018.0	    88635360.0	
    69	  2000	    59	     1	     0.000	   374.929	      55604.8	       6315.5	    36.000	   338.351	     0.000	   374.351	     0.020	   447.271	    10264925.0	    88634240.0	
    69	  2000	    60	     1	     0.000	   376.409	      57793.0	       2105.2	    36.000	   339.818	     0.000	   375.818	     0.020	   447.270	    10264395.0	    88627840.0	
    69	  2000	    61	     1	     0.000	   377.542	      59601.3	       2105.2	    36.000	   340.877	     0.000	   376.877	     0.020	   447.270	    10264245.0	    88626032.0	
    69	  2000	    62	     1	     0.000	   378.379	      56677.3	       2105.2	    36.000	   341.693	     0.000	   377.693	     0.020	   447.270	    10264487.0	    88628952.0	
    69	  2000	    63	     1	     0.000	   379.245	      52931.2	       6315.5	    36.000	   342.593	     0.000	   378.593	     0.020	   447.271	    10265147.0	    88636912.0	
    69	  2000	    64	     1	     0.000	   380.095	      35697.6	       1052.6	    36.000	   343.535	     0.000	   379.535	     0.020	   447.273	    10266140.0	    88648880.0	
    69	  2000	    65	     1	     0.000	   380.724	      36100.0	       3157.7	    36.000	   344.303	     0.000	   380.303	     0.020	   447.273	    10266281.0	    88650584.0	
    69	  2000	    66	     1	     0.000	   381.136	      39240.6	       8420.6	    36.000	   344.734	     0.000	   380.734	     0.020	   447.273	    10266458.0	    88652712.0	
    69	  2000	    67	     1	     0.000	   381.469	      43773.5	       9473.2	    36.000	   345.092	     0.000	   381.092	     0.020	   447.273	    10266168.0	    88649224.0	
    69	  2000	    68	     1	     0.000	   381.673	      51234.3	       8420.6	    36.000	   345.255	     0.000	   381.255	     0.020	   447.272	    10265463.0	    88640712.0	
    69	  2000	    69	     1	     0.000	   381.695	      46331.9	       1052.6	    36.000	   345.179	     0.000	   381.179	     0.020	   447.271	    10265258.0	    88638248.0	
    69	  2000	    70	     1	     0.000	   381.720	      51454.2	      12630.9	    36.000	   345.176	     0.000	   381.176	     0.020	   447.272	    10265794.0	    88644704.0	
    69	  2000	    71	     1	     0.000	   381.750	      51049.2	       2105.2	    36.000	   345.281	     0.000	   381.281	     0.020	   447.271	    10264954.0	    88634584.0	
    69	  2000	    72	     1	     0.000	   381.504	      47094.5	       2105.2	    36.000	   344.917	     0.000	   380.917	     0.020	   447.271	    10265282.0	    88638536.0	
    69	  2000	    73	     1	     0.000	   381.245	      39903.4	       4210.3	    36.000	   344.705	     0.000	   380.705	     0.020	   447.273	    10266053.0	    88647832.0	
    69	  2000	    74	     1	     0.000	   381.263	      56346.4	       1052.6	    36.000	   344.829	     0.000	   380.829	     0.020	   447.270	    10264428.0	    88628232.0	
    69	  2000	    75	     1	     0.000	   380.451	      55199.9	       4210.3	    36.000	   343.791	     0.000	   379.791	     0.020	   447.271	    10264784.0	    88632536.0	
    69	  2000	    76	     1	     0.000	   380.038	      55293.5	       4210.3	    36.000	   343.428	     0.000	   379.428	     0.020	   447.271	    10264777.0	    88632448.0	
    69	  2000	    77	     1	     0.000	   379.681	      52267.0	       6315.5	    36.000	   343.070	     0.000	   379.070	     0.020	   447.271	    10265202.0	    88637576.0	
    69	  2000	    78	     1	     0.000	   379.047	      51408.2	       3157.7	    36.000	   342.496	     0.000	   378.496	     0.020	   447.271	    10265012.0	    88635280.0	
    69	  2000	    79	     1	     0.000	   378.425	      54960.7	       2105.2	    36.000	   341.846	     0.000	   377.846	     0.020	   447.270	    10264630.0	    88630672.0	
    69	  2000	    80	     1	     0.000	   377.903	      48522.4	       7368.0	    36.000	   341.271	     0.000	   377.271	     0.020	   447.272	    10265601.0	    88642376.0	
    69	  2000	    81	     1	     0.000	   377.911	      44996.8	      32629.9	    36.000	   341.414	     0.000	   377.414	     0.020	   447.276	    10267987.0	    88671160.0	
    69	  2000	    82	     1	     0.000	   376.585	      53448.3	       7368.0	    36.000	   340.422	     0.000	   376.422	     0.020	   447.271	    10265192.0	    88637448.0	
    69	  2000	    83	     1	     0.000	   375.445	      43856.4	      10525.8	    36.000	   338.892	     0.000	   374.892	     0.020	   447.273	    10266249.0	    88650200.0	
    69	  2000	    84	     1	     0.000	   374.702	      35432.8	       5262.9	    36.000	   338.296	     0.000	   374.296	     0.020	   447.273	    10266511.0	    88653360.0	
    69	  2000	    85	     1	     0.000	   373.913	      55326.6	          0.0	    36.000	   337.544	     0.000	   373.544	     0.020	   447.270	    10264425.0	    88628200.0	
    69	  2000	    86	     1	     0.000	   372.844	      58306.3	          0.0	    36.000	   336.183	     0.000	   372.183	     0.020	   447.270	    10264178.0	    88625224.0	
    69	  2000	    87	     1	     0.000	   371.798	      50979.2	          0.0	    36.000	   335.103	     0.000	   371.103	     0.020	   447.271	    10264785.0	    88632552.0	
    69	  2000	    88	     1	     0.000	   370.826	      41435.0	       1052.6	    36.000	   334.216	     0.000	   370.216	     0.020	   447.272	    10265664.0	    88643144.0	
    69	  2000	    89	     1	     0.000	   369.875	      44611.0	       4210.3	    36.000	   333.387	     0.000	   369.387	     0.020	   447.272	    10265663.0	    88643128.0	
    69	  2000	    90	     1	     0.000	   368.829	      43775.4	       2105.2	    36.000	   332.341	     0.000	   368.341	     0.020	   447.272	    10265557.0	    88641856.0	
    69	  2000	    91	     1	     0.000	   367.678	      33570.2	       1052.6	    36.000	   331.175	     0.000	   367.175	     0.020	   447.273	    10266316.0	    88651008.0	
    69	  2000	    92	     1	     0.000	   366.460	      42026.6	          0.0	    36.000	   330.064	     0.000	   366.064	     0.020	   447.272	    10265528.0	    88641504.0	
    69	  2000	    93	     1	     0.000	   365.216	      40400.9	          0.0	    36.000	   328.710	     0.000	   364.710	     0.020	   447.272	    10265663.0	    88643128.0	
    69	  2000	    94	     1	     0.000	   363.893	      46164.6	          0.0	    36.000	   327.405	     0.000	   363.405	     0.020	   447.271	    10265185.0	    88637360.0	
    69	  2000	    95	     1	     0.000	   362.575	      46385.2	          0.0	    36.000	   326.020	     0.000	   362.020	     0.020	   447.271	    10265166.0	    88637144.0	
    69	  2000	    96	     1	     0.000	   361.248	      50675.3	          0.0	    36.000	   324.691	     0.000	   360.691	     0.020	   447.271	    10264811.0	    88632856.0	
    69	  2000	    97	     1	     0.000	   359.888	      56401.6	          0.0	    36.000	   323.281	     0.000	   359.281	     0.020	   447.270	    10264336.0	    88627128.0	
    69	  2000	    98	     1	     0.000	   358.428	      56171.3	          0.0	    36.000	   321.756	     0.000	   357.756	     0.020	   447.270	    10264355.0	    88627360.0	
    69	  2000	    99	     1	     0.000	   357.004	      56204.7	          0.0	    36.000	   320.334	     0.000	   356.334	     0.020	   447.270	    10264352.0	    88627320.0	
    69	  2000	   100	     1	     0.000	   355.556	      48559.3	          0.0	    36.000	   318.885	     0.000	   354.885	     0.020	   447.271	    10264986.0	    88634968.0	
    69	  2000	   101	     1	     0.000	   354.163	      45213.9	       1052.6	    36.000	   317.581	     0.000	   353.581	     0.020	   447.271	    10265351.0	    88639368.0	
    69	  2000	   102	     1	     0.000	   352.682	      45613.2	          0.0	    36.000	   316.150	     0.000	   352.150	     0.020	   447.271	    10265230.0	    88637912.0	
    69	  2000	   103	     1	     0.000	   351.232	      52047.8	          0.0	    36.000	   314.684	     0.000	   350.684	     0.020	   447.270	    10264697.0	    88631480.0	
    69	  2000	   104	     1	     0.000	   349.555	      49722.4	          0.0	    36.000	   312.933	     0.000	   348.933	     0.020	   447.271	    10264890.0	    88633808.0	
    69	  2000	   105	     1	     0.000	   348.011	      51313.0	          0.0	    36.000	   311.415	     0.000	   347.415	     0.020	   447.271	    10264758.0	    88632216.0	
    69	  2000	   106	     1	     0.000	   346.424	      52874.3	          0.0	    36.000	   309.810	     0.000	   345.810	     0.020	   447.270	    10264628.0	    88630656.0	
    69	  2000	   107	     1	     0.000	   344.800	      55242.5	          0.0	    36.000	   308.168	     0.000	   344.168	     0.020	   447.270	    10264432.0	    88628288.0	
    69	  2000	   108	     1	     0.000	   343.194	      54585.2	          0.0	    36.000	   306.535	     0.000	   342.535	     0.020	   447.270	    10264487.0	    88628944.0	
    69	  2000	   109	     1	     0.000	   341.611	      46776.3	          0.0	    36.000	   304.959	     0.000	   340.959	     0.020	   447.271	    10265134.0	    88636752.0	
    69	  2000	   110	     1	     0.000	   340.084	      44426.2	          0.0	    36.000	   303.523	     0.000	   339.523	     0.020	   447.271	    10265329.0	    88639104.0	
    69	  2000	   111	     1	     0.000	   338.393	      38725.2	       3157.7	    36.000	   301.859	     0.000	   337.859	     0.020	   447.273	    10266063.0	    88647960.0	
    69	  2000	   112	     1	     0.000	   336.912	      29463.9	       1052.6	    36.000	   300.480	     0.000	   336.480	     0.020	   447.273	    10266657.0	    88655120.0	
    69	  2000	   113	     1	     0.000	   335.290	      30585.0	          0.0	    36.000	   298.941	     0.000	   334.941	     0.020	   447.273	    10266477.0	    88652944.0	
    69	  2000	   114	     1	     0.000	   333.525	      43635.8	          0.0	    36.000	   297.151	     0.000	   333.151	     0.020	   447.272	    10265395.0	    88639896.0	
    69	  2000	   115	     1	     0.000	   331.797	      32798.5	          0.0	    36.000	   295.272	     0.000	   331.272	     0.020	   447.273	    10266293.0	    88650728.0	
    69	  2000	   116	     1	     0.000	   330.151	      42873.0	          0.0	    36.000	   293.751	     0.000	   329.751	     0.020	   447.272	    10265458.0	    88640656.0	
    69	  2000	   117	     1	     0.000	   328.390	      48453.0	          0.0	    36.000	   291.874	     0.000	   327.874	     0.020	   447.271	    10264995.0	    88635072.0	
    69	  2000	   118	     1	     0.000	   326.671	      51471.1	          0.0	    36.000	   290.090	     0.000	   326.090	     0.020	   447.271	    10264744.0	    88632056.0	
    69	  2000	   119	     1	     0.000	   324.968	      50254.7	          0.0	    36.000	   288.352	     0.000	   324.352	     0.020	   447.271	    10264846.0	    88633272.0	
    69	  2000	   120	     1	     0.000	   323.357	      41869.4	          0.0	    36.000	   286.755	     0.000	   322.755	     0.020	   447.272	    10265540.0	    88641656.0	
    69	  2000	   121	     1	     0.000	   321.674	      44501.0	          0.0	    36.000	   285.169	     0.000	   321.169	     0.020	   447.271	    10265323.0	    88639024.0	
    69	  2000	   122	     1	     0.000	   319.948	      44641.5	          0.0	    36.000	   283.413	     0.000	   319.413	     0.020	   447.271	    10265311.0	    88638888.0	
    69	  2000	   123	     1	     0.000	   318.257	      52797.0	          0.0	    36.000	   281.720	     0.000	   317.720	     0.020	   447.270	    10264634.0	    88630728.0	
    69	  2000	   124	     1	     0.000	   316.453	      44403.1	          0.0	    36.000	   279.822	     0.000	   315.822	     0.020	   447.271	    10265331.0	    88639128.0	
    69	  2000	   125	     1	     0.000	   314.820	      39459.1	          0.0	    36.000	   278.286	     0.000	   314.286	     0.020	   447.272	    10265741.0	    88644072.0	
    69	  2000	   126	     1	     0.000	   313.170	      33449.5	          0.0	    36.000	   276.694	     0.000	   312.694	     0.020	   447.273	    10266239.0	    88650080.0	
    69	  2000	   127	     1	     0.000	   311.444	      45167.1	          0.0	    36.000	   275.037	     0.000	   311.037	     0.020	   447.271	    10265267.0	    88638360.0	
    69	  2000	   128	     1	     0.000	   309.723	      32979.9	          0.0	    36.000	   273.180	     0.000	   309.180	     0.020	   447.273	    10266278.0	    88650552.0	
    69	  2000	   129	     1	     0.000	   308.056	      27206.2	       3157.7	    36.000	   271.655	     0.000	   307.655	     0.020	   447.274	    10267018.0	    88659480.0	
    69	  2000	   130	     1	     0.000	   306.434	      35800.3	          0.0	    36.000	   270.135	     0.000	   306.135	     0.020	   447.273	    10266044.0	    88647728.0	
    69	  2000	   131	     1	     0.000	   304.666	      45061.9	          0.0	    36.000	   268.231	     0.000	   304.231	     0.020	   447.271	    10265276.0	    88638464.0	
    69	  2000	   132	     1	     0.000	   302.862	      44470.7	          0.0	    36.000	   266.320	     0.000	   302.320	     0.020	   447.271	    10265325.0	    88639056.0	
    69	  2000	   133	     1	     0.000	   301.171	      34731.6	       2105.2	    36.000	   264.636	     0.000	   300.636	     0.020	   447.273	    10266307.0	    88650904.0	
    69	  2000	   134	     1	     0.000	   299.558	      43041.8	          0.0	    36.000	   263.161	     0.000	   299.161	     0.020	   447.272	    10265444.0	    88640488.0	
    69	  2000	   135	     1	     0.000	   297.886	      42657.5	          0.0	    36.000	   261.368	     0.000	   297.368	     0.020	   447.272	    10265476.0	    88640872.0	
    69	  2000	   136	     1	     0.000	   296.113	      45408.6	          0.0	    36.000	   259.599	     0.000	   295.599	     0.020	   447.271	    10265247.0	    88638120.0	
    69	  2000	   137	     1	     0.000	   294.409	      41610.1	          0.0	    36.000	   257.864	     0.000	   293.864	     0.020	   447.272	    10265563.0	    88641920.0	
    69	  2000	   138	     1	     0.000	   292.718	      41925.0	          0.0	    36.000	   256.217	     0.000	   292.217	     0.020	   447.272	    10265536.0	    88641600.0	
    69	  2000	   139	     1	     0.000	   291.043	      39478.7	          0.0	    36.000	   254.538	     0.000	   290.538	     0.020	   447.272	    10265739.0	    88644048.0	
    69	  2000	   140	     1	     0.000	   289.368	      42204.0	          0.0	    36.000	   252.891	     0.000	   288.891	     0.020	   447.272	    10265514.0	    88641328.0	
    69	  2000	   141	     1	     0.000	   287.685	      45854.2	          0.0	    36.000	   251.176	     0.000	   287.176	     0.020	   447.271	    10265210.0	    88637672.0	
    69	  2000	   142	     1	     0.000	   286.007	      42884.5	          0.0	    36.000	   249.457	     0.000	   285.457	     0.020	   447.272	    10265456.0	    88640640.0	
    69	  2000	   143	     1	     0.000	   284.401	      46819.5	          0.0	    36.000	   247.884	     0.000	   283.884	     0.020	   447.271	    10265131.0	    88636712.0	
    69	  2000	   144	     1	     0.000	   282.695	      37536.0	          0.0	    36.000	   246.133	     0.000	   282.133	     0.020	   447.272	    10265900.0	    88645992.0	
    69	  2000	   145	     1	     0.000	   281.133	      46579.8	          0.0	    36.000	   244.679	     0.000	   280.679	     0.020	   447.271	    10265151.0	    88636952.0	
    69	  2000	   146	     1	     0.000	   279.367	      47668.2	          0.0	    36.000	   242.808	     0.000	   278.808	     0.020	   447.271	    10265060.0	    88635856.0	
    69	  2000	   147	     1	     0.000	   277.708	      46792.3	          0.0	    36.000	   241.136	     0.000	   277.136	     0.020	   447.271	    10265133.0	    88636736.0	
    69	  2000	   148	     1	     0.000	   276.051	      47003.4	          0.0	    36.000	   239.490	     0.000	   275.490	     0.020	   447.271	    10265115.0	    88636528.0	
    69	  2000	   149	     1	     0.000	   274.417	      46367.7	          0.0	    36.000	   237.852	     0.000	   273.853	     0.020	   447.271	    10265168.0	    88637160.0	
    69	  2000	   150	     1	     0.000	   272.810	      42249.3	          0.0	    36.000	   236.253	     0.000	   272.253	     0.020	   447.272	    10265510.0	    88641280.0	
    69	  2000	   151	     1	     0.000	   271.198	      45174.2	          0.0	    36.000	   234.689	     0.000	   270.689	     0.020	   447.271	    10265266.0	    88638352.0	
    69	  2000	   152	     1	     0.000	   269.550	      46711.0	          0.0	    36.000	   233.008	     0.000	   269.008	     0.020	   447.271	    10265139.0	    88636816.0	
    69	  2000	   153	     1	     0.000	   267.930	      46346.6	          0.0	    36.000	   231.369	     0.000	   267.369	     0.020	   447.271	    10265170.0	    88637184.0	
    69	  2000	   154	     1	     0.000	   266.342	      42077.3	          0.0	    36.000	   229.785	     0.000	   265.785	     0.020	   447.272	    10265523.0	    88641448.0	
    69	  2000	   155	     1	     0.000	   264.778	      36278.6	       1052.6	    36.000	   228.271	     0.000	   264.271	     0.020	   447.273	    10266092.0	    88648304.0	
    69	  2000	   156	     1	     0.000	   263.282	      30660.4	          0.0	    36.000	   226.855	     0.000	   262.855	     0.020	   447.273	    10266470.0	    88652864.0	
    69	  2000	   157	     1	     0.000	   261.723	      31440.4	          0.0	    36.000	   225.348	     0.000	   261.348	     0.020	   447.273	    10266405.0	    88652088.0	
    69	  2000	   158	     1	     0.000	   260.201	      31064.0	       1052.6	    36.000	   223.817	     0.000	   259.817	     0.020	   447.273	    10266524.0	    88653520.0	
    69	  2000	   159	     1	     0.000	   258.657	      29029.6	       1052.6	    36.000	   222.290	     0.000	   258.290	     0.020	   447.274	    10266693.0	    88655552.0	
    69	  2000	   160	     1	     0.000	   256.923	      44362.5	          0.0	    36.000	   220.580	     0.000	   256.580	     0.020	   447.271	    10265334.0	    88639168.0	
    69	  2000	   161	     1	     0.000	   255.270	      42832.1	          0.0	    36.000	   218.737	     0.000	   254.737	     0.020	   447.272	    10265461.0	    88640696.0	
    69	  2000	   162	     1	     0.000	   253.701	      39628.5	          0.0	    36.000	   217.185	     0.000	   253.185	     0.020	   447.272	    10265726.0	    88643896.0	
    69	  2000	   163	     1	     0.000	   252.182	      49153.5	          0.0	    36.000	   215.703	     0.000	   251.703	     0.020	   447.271	    10264937.0	    88634376.0	
    69	  2000	   164	     1	     0.000	   250.601	      45667.1	          0.0	    36.000	   214.012	     0.000	   250.012	     0.020	   447.271	    10265226.0	    88637864.0	
    69	  2000	   165	     1	     0.000	   249.115	      31800.0	       4210.3	    36.000	   212.566	     0.000	   248.566	     0.020	   447.274	    10266725.0	    88655936.0	
    69	  2000	   166	     1	     0.000	   247.681	      37201.4	          0.0	    36.000	   211.342	     0.000	   247.342	     0.020	   447.272	    10265928.0	    88646328.0	
    69	  2000	   167	     1	     0.000	   246.165	      43338.4	          0.0	    36.000	   209.714	     0.000	   245.714	     0.020	   447.272	    10265419.0	    88640192.0	
    69	  2000	   168	     1	     0.000	   244.537	      49300.1	          0.0	    36.000	   208.015	     0.000	   244.015	     0.020	   447.271	    10264924.0	    88634224.0	
    69	  2000	   169	     1	     0.000	   242.967	      47133.5	          0.0	    36.000	   206.376	     0.000	   242.376	     0.020	   447.271	    10265104.0	    88636392.0	
    69	  2000	   170	     1	     0.000	   241.438	      44898.9	       1052.6	    36.000	   204.872	     0.000	   240.872	     0.020	   447.272	    10265377.0	    88639680.0	
    69	  2000	   171	     1	     0.000	   239.998	      43428.9	          0.0	    36.000	   203.470	     0.000	   239.470	     0.020	   447.272	    10265412.0	    88640096.0	
    69	  2000	   172	     1	     0.000	   238.503	      51099.5	          0.0	    36.000	   201.980	     0.000	   237.980	     0.020	   447.271	    10264776.0	    88632432.0	
