Subasin-ID	year	day	hour	qlateral(m**3/s)	inflow(m**3/s)	evap(m**3)	prec(m**3)	intake(m**3/s)	overflow(m**3/s)	qbottom(m**3/s)	qout(m**3/s)	withdrawal(m**3/s)	elevation(m)	area(m**2)	volume(m**3)
    15	  2000	    35	     1	     0.000	   179.884	      62690.6	       5262.9	    36.000	   143.339	     0.000	   179.339	     0.020	   447.270	    10264251.0	    88626104.0	
    15	  2000	    36	     1	     0.000	   180.954	      61226.2	       8420.6	    36.000	   144.269	     0.000	   180.269	     0.020	   447.270	    10264634.0	    88630720.0	
    15	  2000	    37	     1	     0.000	   181.880	      59786.7	       2105.2	    36.000	   145.249	     0.000	   181.249	     0.020	   447.270	    10264230.0	    88625848.0	
    15	  2000	    38	     1	     0.000	   182.795	      46867.7	      56839.1	    36.000	   146.107	     0.000	   182.107	     0.020	   447.278	    10269839.0	    88693496.0	
    15	  2000	    39	     1	     0.000	   193.612	      25445.0	     205252.5	    36.000	   157.708	     0.000	   193.708	     0.020	   447.300	    10283915.0	    88863336.0	
    15	  2000	    40	     1	     0.000	   186.017	      32145.4	     156833.9	    36.000	   152.078	     0.000	   188.078	     0.020	   447.293	    10279348.0	    88808216.0	
    15	  2000	    41	     1	     0.000	   189.996	      19151.9	     167359.7	    36.000	   155.419	     0.000	   191.419	     0.020	   447.296	    10281297.0	    88831736.0	
    15	  2000	    42	     1	     0.000	   192.679	      22996.8	     121046.3	    36.000	   158.374	     0.000	   194.374	     0.020	   447.290	    10277140.0	    88781576.0	
    15	  2000	    43	     1	     0.000	   197.354	      32115.4	     141045.3	    36.000	   162.469	     0.000	   198.469	     0.020	   447.291	    10278042.0	    88792456.0	
    15	  2000	    44	     1	     0.000	   206.434	      26940.3	     168412.3	    36.000	   171.675	     0.000	   207.675	     0.020	   447.295	    10280739.0	    88825000.0	
    15	  2000	    45	     1	     0.000	   354.896	      18277.0	     248408.1	    36.000	   320.513	     0.000	   356.513	     0.020	   447.306	    10288085.0	    88913656.0	
    15	  2000	    46	     1	     0.000	   263.413	      32746.8	      88416.4	    36.000	   230.056	     0.000	   266.056	     0.020	   447.284	    10273628.0	    88739200.0	
    15	  2000	    47	     1	     0.000	   190.862	      36692.9	      31577.3	    36.000	   155.486	     0.000	   191.486	     0.020	   447.276	    10268588.0	    88678416.0	
    15	  2000	    48	     1	     0.000	   232.873	      49778.8	       8420.6	    36.000	   196.793	     0.000	   232.793	     0.020	   447.272	    10265583.0	    88642168.0	
    15	  2000	    49	     1	     0.000	   212.536	      52798.2	       7368.0	    36.000	   176.037	     0.000	   212.037	     0.020	   447.271	    10265245.0	    88638096.0	
    15	  2000	    50	     1	     0.000	   229.514	      52794.2	       8420.6	    36.000	   192.969	     0.000	   228.969	     0.020	   447.271	    10265333.0	    88639152.0	
    15	  2000	    51	     1	     0.000	   224.604	      60300.1	      19999.0	    36.000	   188.070	     0.000	   224.070	     0.020	   447.272	    10265671.0	    88643224.0	
    15	  2000	    52	     1	     0.000	   231.778	      46921.0	      14736.1	    36.000	   195.292	     0.000	   231.292	     0.020	   447.273	    10266344.0	    88651344.0	
    15	  2000	    53	     1	     0.000	   231.034	      54233.4	       8420.6	    36.000	   194.642	     0.000	   230.642	     0.020	   447.271	    10265213.0	    88637712.0	
    15	  2000	    54	     1	     0.000	   234.687	      56795.4	       5262.9	    36.000	   198.137	     0.000	   234.137	     0.020	   447.271	    10264739.0	    88631992.0	
    15	  2000	    55	     1	     0.000	   235.182	      57109.4	       6315.5	    36.000	   198.565	     0.000	   234.565	     0.020	   447.271	    10264801.0	    88632736.0	
    15	  2000	    56	     1	     0.000	   235.571	      56680.9	       9473.2	    36.000	   198.963	     0.000	   234.963	     0.020	   447.271	    10265098.0	    88636320.0	
    15	  2000	    57	     1	     0.000	   236.924	      59223.8	       6315.5	    36.000	   200.357	     0.000	   236.357	     0.020	   447.270	    10264625.0	    88630616.0	
    15	  2000	    58	     1	     0.000	   238.108	      54359.3	       9473.2	    36.000	   201.475	     0.000	   237.475	     0.020	   447.271	    10265291.0	    88638640.0	
    15	  2000	    59	     1	     0.000	   239.146	      51065.4	      12630.9	    36.000	   202.607	     0.000	   238.607	     0.020	   447.272	    10265826.0	    88645096.0	
    15	  2000	    60	     1	     0.000	   240.049	      53658.1	      10525.8	    36.000	   203.585	     0.000	   239.585	     0.020	   447.272	    10265436.0	    88640392.0	
    15	  2000	    61	     1	     0.000	   240.815	      57651.0	       1052.6	    36.000	   204.296	     0.000	   240.296	     0.020	   447.270	    10264319.0	    88626928.0	
    15	  2000	    62	     1	     0.000	   241.454	      54908.2	       2105.2	    36.000	   204.779	     0.000	   240.779	     0.020	   447.270	    10264634.0	    88630728.0	
    15	  2000	    63	     1	     0.000	   241.983	      51135.5	      10525.8	    36.000	   205.352	     0.000	   241.352	     0.020	   447.272	    10265645.0	    88642920.0	
    15	  2000	    64	     1	     0.000	   242.433	      39445.5	       5262.9	    36.000	   205.943	     0.000	   241.943	     0.020	   447.273	    10266178.0	    88649344.0	
    15	  2000	    65	     1	     0.000	   242.788	      40501.7	       4210.3	    36.000	   206.372	     0.000	   242.372	     0.020	   447.272	    10266004.0	    88647240.0	
    15	  2000	    66	     1	     0.000	   243.063	      40588.4	       5262.9	    36.000	   206.623	     0.000	   242.623	     0.020	   447.273	    10266083.0	    88648200.0	
    15	  2000	    67	     1	     0.000	   243.262	      42493.1	       7368.0	    36.000	   206.833	     0.000	   242.833	     0.020	   447.273	    10266100.0	    88648400.0	
    15	  2000	    68	     1	     0.000	   243.380	      51500.2	       8420.6	    36.000	   206.954	     0.000	   242.954	     0.020	   447.272	    10265440.0	    88640448.0	
    15	  2000	    69	     1	     0.000	   243.439	      49162.9	       8420.6	    36.000	   206.920	     0.000	   242.920	     0.020	   447.272	    10265634.0	    88642784.0	
    15	  2000	    70	     1	     0.000	   243.430	      51445.4	      19999.0	    36.000	   206.938	     0.000	   242.938	     0.020	   447.273	    10266405.0	    88652080.0	
    15	  2000	    71	     1	     0.000	   243.373	      52818.0	      13683.5	    36.000	   206.989	     0.000	   242.989	     0.020	   447.272	    10265767.0	    88644392.0	
    15	  2000	    72	     1	     0.000	   243.267	      52361.6	       8420.6	    36.000	   206.794	     0.000	   242.794	     0.020	   447.272	    10265369.0	    88639584.0	
    15	  2000	    73	     1	     0.000	   243.142	      31417.2	      18946.4	    36.000	   206.613	     0.000	   242.613	     0.020	   447.276	    10267978.0	    88671056.0	
    15	  2000	    74	     1	     0.000	   242.930	      54674.4	       5262.9	    36.000	   206.766	     0.000	   242.766	     0.020	   447.271	    10264916.0	    88634120.0	
    15	  2000	    75	     1	     0.000	   242.695	      52590.3	       7368.0	    36.000	   206.104	     0.000	   242.104	     0.020	   447.271	    10265262.0	    88638304.0	
    15	  2000	    76	     1	     0.000	   242.415	      48961.0	      17893.8	    36.000	   205.871	     0.000	   241.871	     0.020	   447.273	    10266437.0	    88652464.0	
    15	  2000	    77	     1	     0.000	   242.098	      45839.9	      10525.8	    36.000	   205.719	     0.000	   241.719	     0.020	   447.273	    10266085.0	    88648216.0	
    15	  2000	    78	     1	     0.000	   241.747	      44316.2	      11578.3	    36.000	   205.318	     0.000	   241.318	     0.020	   447.273	    10266298.0	    88650792.0	
    15	  2000	    79	     1	     0.000	   241.356	      48568.2	      21051.5	    36.000	   204.957	     0.000	   240.957	     0.020	   447.274	    10266730.0	    88656008.0	
    15	  2000	    80	     1	     0.000	   241.048	      39517.5	      69470.1	    36.000	   204.709	     0.000	   240.709	     0.020	   447.281	    10271496.0	    88713480.0	
    15	  2000	    81	     1	     0.000	   240.685	      38236.8	      16841.2	    36.000	   205.012	     0.000	   241.012	     0.020	   447.274	    10267239.0	    88662136.0	
    15	  2000	    82	     1	     0.000	   240.276	      54788.2	          0.0	    36.000	   204.008	     0.000	   240.008	     0.020	   447.270	    10264469.0	    88628736.0	
    15	  2000	    83	     1	     0.000	   239.843	      49573.1	          0.0	    36.000	   203.189	     0.000	   239.189	     0.020	   447.271	    10264902.0	    88633952.0	
    15	  2000	    84	     1	     0.000	   239.375	      42839.2	       3157.7	    36.000	   202.781	     0.000	   238.781	     0.020	   447.272	    10265722.0	    88643848.0	
    15	  2000	    85	     1	     0.000	   238.852	      50341.8	          0.0	    36.000	   202.373	     0.000	   238.373	     0.020	   447.271	    10264838.0	    88633184.0	
    15	  2000	    86	     1	     0.000	   238.290	      55695.3	          0.0	    36.000	   201.688	     0.000	   237.688	     0.020	   447.270	    10264394.0	    88627832.0	
    15	  2000	    87	     1	     0.000	   237.699	      51425.4	          0.0	    36.000	   201.034	     0.000	   237.034	     0.020	   447.271	    10264749.0	    88632104.0	
    15	  2000	    88	     1	     0.000	   237.081	      42541.1	       2105.2	    36.000	   200.466	     0.000	   236.466	     0.020	   447.272	    10265660.0	    88643096.0	
    15	  2000	    89	     1	     0.000	   236.431	      40870.9	       6315.5	    36.000	   199.943	     0.000	   235.943	     0.020	   447.273	    10266148.0	    88648976.0	
    15	  2000	    90	     1	     0.000	   235.754	      42000.1	       6315.5	    36.000	   199.334	     0.000	   235.334	     0.020	   447.273	    10266053.0	    88647840.0	
    15	  2000	    91	     1	     0.000	   235.054	      41053.8	       3157.7	    36.000	   198.621	     0.000	   234.621	     0.020	   447.272	    10265870.0	    88645632.0	
    15	  2000	    92	     1	     0.000	   234.329	      40862.0	       1052.6	    36.000	   197.870	     0.000	   233.870	     0.020	   447.272	    10265712.0	    88643720.0	
    15	  2000	    93	     1	     0.000	   233.574	      46223.4	       1052.6	    36.000	   197.093	     0.000	   233.093	     0.020	   447.271	    10265267.0	    88638360.0	
    15	  2000	    94	     1	     0.000	   232.799	      47729.4	          0.0	    36.000	   196.256	     0.000	   232.256	     0.020	   447.271	    10265055.0	    88635800.0	
    15	  2000	    95	     1	     0.000	   232.002	      47808.0	          0.0	    36.000	   195.429	     0.000	   231.429	     0.020	   447.271	    10265048.0	    88635720.0	
    15	  2000	    96	     1	     0.000	   231.183	      47001.1	          0.0	    36.000	   194.610	     0.000	   230.610	     0.020	   447.271	    10265115.0	    88636528.0	
    15	  2000	    97	     1	     0.000	   230.334	      52602.6	          0.0	    36.000	   193.770	     0.000	   229.770	     0.020	   447.270	    10264651.0	    88630928.0	
    15	  2000	    98	     1	     0.000	   229.467	      52311.2	          0.0	    36.000	   192.838	     0.000	   228.838	     0.020	   447.270	    10264675.0	    88631216.0	
    15	  2000	    99	     1	     0.000	   228.577	      52829.3	          0.0	    36.000	   191.952	     0.000	   227.952	     0.020	   447.270	    10264632.0	    88630696.0	
    15	  2000	   100	     1	     0.000	   227.676	      45857.9	          0.0	    36.000	   191.045	     0.000	   227.045	     0.020	   447.271	    10265210.0	    88637672.0	
    15	  2000	   101	     1	     0.000	   226.754	      45178.2	          0.0	    36.000	   190.203	     0.000	   226.203	     0.020	   447.271	    10265266.0	    88638352.0	
    15	  2000	   102	     1	     0.000	   225.826	      37859.6	          0.0	    36.000	   189.283	     0.000	   225.283	     0.020	   447.272	    10265873.0	    88645672.0	
    15	  2000	   103	     1	     0.000	   224.866	      50303.9	          0.0	    36.000	   188.408	     0.000	   224.408	     0.020	   447.271	    10264842.0	    88633224.0	
    15	  2000	   104	     1	     0.000	   223.905	      49289.3	          0.0	    36.000	   187.302	     0.000	   223.302	     0.020	   447.271	    10264925.0	    88634240.0	
    15	  2000	   105	     1	     0.000	   222.929	      49989.8	          0.0	    36.000	   186.339	     0.000	   222.339	     0.020	   447.271	    10264867.0	    88633536.0	
    15	  2000	   106	     1	     0.000	   221.939	      52330.4	          0.0	    36.000	   185.340	     0.000	   221.340	     0.020	   447.270	    10264674.0	    88631200.0	
    15	  2000	   107	     1	     0.000	   220.937	      52011.1	          0.0	    36.000	   184.311	     0.000	   220.311	     0.020	   447.270	    10264700.0	    88631520.0	
    15	  2000	   108	     1	     0.000	   219.925	      49767.6	          0.0	    36.000	   183.303	     0.000	   219.303	     0.020	   447.271	    10264886.0	    88633760.0	
    15	  2000	   109	     1	     0.000	   218.912	      41206.0	       1052.6	    36.000	   182.316	     0.000	   218.316	     0.020	   447.272	    10265683.0	    88643376.0	
    15	  2000	   110	     1	     0.000	   217.879	      45426.2	          0.0	    36.000	   181.394	     0.000	   217.394	     0.020	   447.271	    10265246.0	    88638104.0	
    15	  2000	   111	     1	     0.000	   216.852	      37349.5	       5262.9	    36.000	   180.306	     0.000	   216.306	     0.020	   447.273	    10266352.0	    88651440.0	
    15	  2000	   112	     1	     0.000	   215.817	      34480.4	       5262.9	    36.000	   179.426	     0.000	   215.426	     0.020	   447.273	    10266590.0	    88654312.0	
    15	  2000	   113	     1	     0.000	   214.774	      36787.1	          0.0	    36.000	   178.416	     0.000	   214.416	     0.020	   447.272	    10265962.0	    88646744.0	
    15	  2000	   114	     1	     0.000	   213.720	      43368.7	          0.0	    36.000	   177.275	     0.000	   213.275	     0.020	   447.272	    10265417.0	    88640160.0	
    15	  2000	   115	     1	     0.000	   212.672	      39929.6	          0.0	    36.000	   176.150	     0.000	   212.150	     0.020	   447.272	    10265702.0	    88643600.0	
    15	  2000	   116	     1	     0.000	   211.610	      46403.4	          0.0	    36.000	   175.128	     0.000	   211.128	     0.020	   447.271	    10265165.0	    88637128.0	
    15	  2000	   117	     1	     0.000	   210.546	      48798.9	          0.0	    36.000	   173.989	     0.000	   209.989	     0.020	   447.271	    10264966.0	    88634728.0	
    15	  2000	   118	     1	     0.000	   209.477	      50283.2	          0.0	    36.000	   172.893	     0.000	   208.893	     0.020	   447.271	    10264844.0	    88633248.0	
    15	  2000	   119	     1	     0.000	   208.412	      43562.8	          0.0	    36.000	   171.810	     0.000	   207.810	     0.020	   447.272	    10265400.0	    88639968.0	
    15	  2000	   120	     1	     0.000	   207.339	      41474.8	          0.0	    36.000	   170.814	     0.000	   206.814	     0.020	   447.272	    10265574.0	    88642056.0	
    15	  2000	   121	     1	     0.000	   206.258	      43367.9	          0.0	    36.000	   169.758	     0.000	   205.758	     0.020	   447.272	    10265417.0	    88640160.0	
    15	  2000	   122	     1	     0.000	   205.180	      40194.4	          0.0	    36.000	   168.658	     0.000	   204.658	     0.020	   447.272	    10265680.0	    88643336.0	
    15	  2000	   123	     1	     0.000	   204.087	      49148.0	          0.0	    36.000	   167.602	     0.000	   203.602	     0.020	   447.271	    10264937.0	    88634376.0	
    15	  2000	   124	     1	     0.000	   203.007	      43015.6	          0.0	    36.000	   166.418	     0.000	   202.418	     0.020	   447.272	    10265446.0	    88640512.0	
    15	  2000	   125	     1	     0.000	   201.925	      38038.9	          0.0	    36.000	   165.408	     0.000	   201.408	     0.020	   447.272	    10265858.0	    88645488.0	
    15	  2000	   126	     1	     0.000	   200.839	      38275.6	          0.0	    36.000	   164.379	     0.000	   200.379	     0.020	   447.272	    10265839.0	    88645256.0	
    15	  2000	   127	     1	     0.000	   199.752	      40445.1	          0.0	    36.000	   163.289	     0.000	   199.289	     0.020	   447.272	    10265659.0	    88643080.0	
    15	  2000	   128	     1	     0.000	   198.670	      38106.6	          0.0	    36.000	   162.182	     0.000	   198.182	     0.020	   447.272	    10265853.0	    88645424.0	
    15	  2000	   129	     1	     0.000	   197.594	      31353.0	       1052.6	    36.000	   161.133	     0.000	   197.133	     0.020	   447.273	    10266500.0	    88653224.0	
    15	  2000	   130	     1	     0.000	   196.510	      34702.8	          0.0	    36.000	   160.139	     0.000	   196.139	     0.020	   447.273	    10266135.0	    88648824.0	
    15	  2000	   131	     1	     0.000	   195.422	      43634.3	          0.0	    36.000	   159.000	     0.000	   195.000	     0.020	   447.272	    10265395.0	    88639896.0	
    15	  2000	   132	     1	     0.000	   194.341	      44500.6	          0.0	    36.000	   157.816	     0.000	   193.816	     0.020	   447.271	    10265323.0	    88639024.0	
    15	  2000	   133	     1	     0.000	   193.270	      36854.5	          0.0	    36.000	   156.735	     0.000	   192.735	     0.020	   447.272	    10265957.0	    88646672.0	
    15	  2000	   134	     1	     0.000	   192.194	      35728.8	       1052.6	    36.000	   155.748	     0.000	   191.748	     0.020	   447.273	    10266137.0	    88648848.0	
    15	  2000	   135	     1	     0.000	   191.114	      41572.3	          0.0	    36.000	   154.692	     0.000	   190.692	     0.020	   447.272	    10265565.0	    88641952.0	
    15	  2000	   136	     1	     0.000	   190.038	      43278.8	          0.0	    36.000	   153.537	     0.000	   189.537	     0.020	   447.272	    10265424.0	    88640248.0	
    15	  2000	   137	     1	     0.000	   188.965	      43912.4	          0.0	    36.000	   152.444	     0.000	   188.444	     0.020	   447.272	    10265372.0	    88639616.0	
    15	  2000	   138	     1	     0.000	   187.895	      43678.6	          0.0	    36.000	   151.367	     0.000	   187.367	     0.020	   447.272	    10265391.0	    88639848.0	
    15	  2000	   139	     1	     0.000	   186.827	      43329.7	          0.0	    36.000	   150.301	     0.000	   186.301	     0.020	   447.272	    10265420.0	    88640200.0	
    15	  2000	   140	     1	     0.000	   185.760	      43842.6	          0.0	    36.000	   149.238	     0.000	   185.238	     0.020	   447.272	    10265378.0	    88639688.0	
    15	  2000	   141	     1	     0.000	   184.694	      45213.5	          0.0	    36.000	   148.167	     0.000	   184.167	     0.020	   447.271	    10265263.0	    88638312.0	
    15	  2000	   142	     1	     0.000	   183.638	      39465.1	          0.0	    36.000	   147.094	     0.000	   183.094	     0.020	   447.272	    10265740.0	    88644064.0	
    15	  2000	   143	     1	     0.000	   182.574	      44807.4	          0.0	    36.000	   146.097	     0.000	   182.097	     0.020	   447.271	    10265297.0	    88638720.0	
    15	  2000	   144	     1	     0.000	   181.525	      36413.9	       1052.6	    36.000	   144.987	     0.000	   180.987	     0.020	   447.273	    10266081.0	    88648168.0	
    15	  2000	   145	     1	     0.000	   180.465	      44861.8	          0.0	    36.000	   144.036	     0.000	   180.036	     0.020	   447.271	    10265292.0	    88638664.0	
    15	  2000	   146	     1	     0.000	   179.413	      45951.3	          0.0	    36.000	   142.874	     0.000	   178.874	     0.020	   447.271	    10265202.0	    88637576.0	
    15	  2000	   147	     1	     0.000	   178.365	      47169.3	          0.0	    36.000	   141.813	     0.000	   177.813	     0.020	   447.271	    10265101.0	    88636360.0	
    15	  2000	   148	     1	     0.000	   177.320	      47144.2	          0.0	    36.000	   140.754	     0.000	   176.754	     0.020	   447.271	    10265103.0	    88636384.0	
    15	  2000	   149	     1	     0.000	   176.279	      45409.4	          0.0	    36.000	   139.713	     0.000	   175.713	     0.020	   447.271	    10265247.0	    88638120.0	
    15	  2000	   150	     1	     0.000	   175.242	      43835.8	          0.0	    36.000	   138.696	     0.000	   174.696	     0.020	   447.272	    10265378.0	    88639696.0	
    15	  2000	   151	     1	     0.000	   174.205	      45959.8	          0.0	    36.000	   137.678	     0.000	   173.678	     0.020	   447.271	    10265202.0	    88637568.0	
    15	  2000	   152	     1	     0.000	   173.172	      46505.8	          0.0	    36.000	   136.620	     0.000	   172.620	     0.020	   447.271	    10265156.0	    88637024.0	
    15	  2000	   153	     1	     0.000	   172.145	      45137.1	          0.0	    36.000	   135.587	     0.000	   171.587	     0.020	   447.271	    10265270.0	    88638392.0	
    15	  2000	   154	     1	     0.000	   171.122	      42629.8	          0.0	    36.000	   134.580	     0.000	   170.580	     0.020	   447.272	    10265478.0	    88640896.0	
    15	  2000	   155	     1	     0.000	   170.109	      34208.4	          0.0	    36.000	   133.596	     0.000	   169.596	     0.020	   447.273	    10266176.0	    88649320.0	
    15	  2000	   156	     1	     0.000	   169.095	      31568.2	          0.0	    36.000	   132.679	     0.000	   168.679	     0.020	   447.273	    10266395.0	    88651960.0	
    15	  2000	   157	     1	     0.000	   168.087	      27519.0	       1052.6	    36.000	   131.702	     0.000	   167.702	     0.020	   447.274	    10266818.0	    88657064.0	
    15	  2000	   158	     1	     0.000	   167.084	      23881.7	       1052.6	    36.000	   130.758	     0.000	   166.758	     0.020	   447.274	    10267119.0	    88660696.0	
    15	  2000	   159	     1	     0.000	   166.071	      36275.4	       1052.6	    36.000	   129.787	     0.000	   165.787	     0.020	   447.273	    10266092.0	    88648304.0	
    15	  2000	   160	     1	     0.000	   165.067	      42917.3	          0.0	    36.000	   128.639	     0.000	   164.639	     0.020	   447.272	    10265453.0	    88640608.0	
    15	  2000	   161	     1	     0.000	   164.072	      44505.3	          0.0	    36.000	   127.555	     0.000	   163.555	     0.020	   447.271	    10265323.0	    88639024.0	
    15	  2000	   162	     1	     0.000	   163.085	      40789.9	          0.0	    36.000	   126.550	     0.000	   162.550	     0.020	   447.272	    10265630.0	    88642736.0	
    15	  2000	   163	     1	     0.000	   162.096	      44441.2	          0.0	    36.000	   125.604	     0.000	   161.604	     0.020	   447.271	    10265328.0	    88639088.0	
    15	  2000	   164	     1	     0.000	   161.117	      41776.4	          0.0	    36.000	   124.582	     0.000	   160.582	     0.020	   447.272	    10265548.0	    88641752.0	
    15	  2000	   165	     1	     0.000	   160.146	      34340.4	       1052.6	    36.000	   123.643	     0.000	   159.643	     0.020	   447.273	    10266252.0	    88650240.0	
    15	  2000	   166	     1	     0.000	   159.176	      31602.1	          0.0	    36.000	   122.771	     0.000	   158.771	     0.020	   447.273	    10266392.0	    88651928.0	
    15	  2000	   167	     1	     0.000	   158.200	      41625.8	       1052.6	    36.000	   121.814	     0.000	   157.814	     0.020	   447.272	    10265648.0	    88642952.0	
    15	  2000	   168	     1	     0.000	   157.232	      45833.4	          0.0	    36.000	   120.743	     0.000	   156.743	     0.020	   447.271	    10265212.0	    88637696.0	
    15	  2000	   169	     1	     0.000	   156.270	      48609.8	          0.0	    36.000	   119.720	     0.000	   155.720	     0.020	   447.271	    10264982.0	    88634920.0	
    15	  2000	   170	     1	     0.000	   155.318	      45151.7	       1052.6	    36.000	   118.735	     0.000	   154.735	     0.020	   447.271	    10265356.0	    88639432.0	
    15	  2000	   171	     1	     0.000	   154.368	      43710.3	          0.0	    36.000	   117.837	     0.000	   153.837	     0.020	   447.272	    10265388.0	    88639816.0	
    15	  2000	   172	     1	     0.000	   153.416	      49076.5	          0.0	    36.000	   116.890	     0.000	   152.890	     0.020	   447.271	    10264943.0	    88634448.0	
