groundwater recharge [m**3/timestep] for all sub-basins (MAP-IDs)
Year	Day	Timestep	15	69
2000	1	1	0.12925E+08	0.57728E+07
2000	2	1	0.16805E+08	0.78801E+07
2000	3	1	0.18565E+08	0.87193E+07
2000	4	1	0.20476E+08	0.98197E+07
2000	5	1	0.19604E+08	0.94588E+07
2000	6	1	0.18742E+08	0.90214E+07
2000	7	1	0.17903E+08	0.85640E+07
2000	8	1	0.17068E+08	0.81781E+07
2000	9	1	0.16238E+08	0.77929E+07
2000	10	1	0.15606E+08	0.74700E+07
2000	11	1	0.14969E+08	0.70702E+07
2000	12	1	0.14111E+08	0.67223E+07
2000	13	1	0.13226E+08	0.63734E+07
2000	14	1	0.12403E+08	0.60233E+07
2000	15	1	0.11607E+08	0.56789E+07
2000	16	1	0.10887E+08	0.53785E+07
2000	17	1	0.10410E+08	0.51597E+07
2000	18	1	0.10478E+08	0.49670E+07
2000	19	1	0.10693E+08	0.50209E+07
2000	20	1	0.13321E+08	0.69974E+07
2000	21	1	0.16211E+08	0.89955E+07
2000	22	1	0.20061E+08	0.11368E+08
2000	23	1	0.21701E+08	0.13972E+08
2000	24	1	0.24068E+08	0.15610E+08
2000	25	1	0.26237E+08	0.17862E+08
2000	26	1	0.24928E+08	0.17651E+08
2000	27	1	0.25033E+08	0.17854E+08
2000	28	1	0.24202E+08	0.17380E+08
2000	29	1	0.26564E+08	0.18228E+08
2000	30	1	0.30620E+08	0.17461E+08
2000	31	1	0.30827E+08	0.16600E+08
2000	32	1	0.29048E+08	0.15642E+08
2000	33	1	0.35530E+08	0.16226E+08
2000	34	1	0.36717E+08	0.16861E+08
2000	35	1	0.34608E+08	0.17577E+08
2000	36	1	0.40452E+08	0.20894E+08
2000	37	1	0.44341E+08	0.23781E+08
2000	38	1	0.45364E+08	0.27389E+08
2000	39	1	0.47963E+08	0.26213E+08
2000	40	1	0.49248E+08	0.24919E+08
2000	41	1	0.45827E+08	0.23557E+08
2000	42	1	0.42766E+08	0.22287E+08
2000	43	1	0.39898E+08	0.20944E+08
2000	44	1	0.37323E+08	0.19719E+08
2000	45	1	0.34937E+08	0.18445E+08
2000	46	1	0.32742E+08	0.17288E+08
2000	47	1	0.30746E+08	0.16212E+08
2000	48	1	0.29207E+08	0.15449E+08
2000	49	1	0.32158E+08	0.16579E+08
2000	50	1	0.34411E+08	0.20034E+08
2000	51	1	0.32712E+08	0.19160E+08
2000	52	1	0.31097E+08	0.18137E+08
2000	53	1	0.29402E+08	0.16993E+08
2000	54	1	0.27784E+08	0.15965E+08
2000	55	1	0.26123E+08	0.15058E+08
2000	56	1	0.24454E+08	0.14245E+08
2000	57	1	0.23186E+08	0.13476E+08
2000	58	1	0.21953E+08	0.12796E+08
2000	59	1	0.22907E+08	0.13328E+08
2000	60	1	0.27353E+08	0.15218E+08
2000	61	1	0.29564E+08	0.17583E+08
2000	62	1	0.33227E+08	0.16996E+08
2000	63	1	0.32973E+08	0.16396E+08
2000	64	1	0.31369E+08	0.15766E+08
2000	65	1	0.29777E+08	0.14971E+08
2000	66	1	0.28166E+08	0.14103E+08
2000	67	1	0.26610E+08	0.13313E+08
2000	68	1	0.24996E+08	0.12594E+08
2000	69	1	0.24762E+08	0.12198E+08
2000	70	1	0.30751E+08	0.13052E+08
2000	71	1	0.35551E+08	0.16298E+08
2000	72	1	0.41812E+08	0.21110E+08
2000	73	1	0.45929E+08	0.26860E+08
