Hourly total precipitation [mm] for each subasin, ordered according to Map-IDs
Date    Subbasin-ID.s
17022000	1143	0.11	0.19
17022000	1144	0.04	0.45
17022000	1145	0.05	0.14
17022000	1146	0.28	0.22
17022000	1147	0.14	0.16
17022000	1148	0.06	0.09
17022000	1149	0.13	0.82
17022000	1150	0.19	0.31
17022000	1151	0.14	0.06
17022000	1152	0.32	0.1
18022000	1153	0.11	0.4
18022000	1154	0.23	0.36
18022000	1155	1.69	0.06
18022000	1156	0.03	0.4
18022000	1157	0.16	0.08
18022000	1158	0.48	0.05
18022000	1159	0.28	0.01
18022000	1160	0.17	0.1
18022000	1161	0.26	0.99
18022000	1162	0.33	0.35
18022000	1163	0.19	0.68
18022000	1164	1.14	0.04
18022000	1165	0.14	0.29
18022000	1166	0.08	0.48
18022000	1167	0.42	2.34
18022000	1168	0.45	0.36
18022000	1169	0.28	0.19
18022000	1170	0.49	0.73
18022000	1171	0.7	0.34
18022000	1172	0.06	0.5
18022000	1173	0.02	0.44
18022000	1174	0.38	0.04
18022000	1175	0.1	0.75
18022000	1176	0.13	0.62
19022000	1177	0.39	0.16
19022000	1178	2.82	0
19022000	1179	0.14	0.32
19022000	1180	0.17	0.19
19022000	1181	0.6	0.16
19022000	1182	1.11	0.73
19022000	1183	0.95	0.75
19022000	1184	0.16	0.17
19022000	1185	0.35	0.3
19022000	1186	0.1	0.9
19022000	1187	0.91	0.55
19022000	1188	0.1	0.35
19022000	1189	0.66	1.37
19022000	1190	1.33	0.03
19022000	1191	3.12	0.03
19022000	1192	0.07	0.72
19022000	1193	0.69	0.08
19022000	1194	1.49	0.37
19022000	1195	0.07	0.17
19022000	1196	0.54	0.03
19022000	1197	0.01	0.42
19022000	1198	0.97	0.66
19022000	1199	0.09	0.09
19022000	1200	0.15	0.87
20022000	1201	0.01	0.15
20022000	1202	0.08	0.34
20022000	1203	0.03	0.01
20022000	1204	0.09	0.16
20022000	1205	0.11	0.15
20022000	1206	0.01	0.12
20022000	1207	0.01	0.12
20022000	1208	0.02	0.07
20022000	1209	0.07	0.07
20022000	1210	0.01	0.05
20022000	1211	0	0.1
20022000	1212	0.11	0.25
20022000	1213	0.05	0.03
20022000	1214	0.02	0.05
20022000	1215	0.02	0.03
20022000	1216	0.14	0.06
20022000	1217	0.04	0.37
20022000	1218	0.03	0.17
20022000	1219	0.09	0.43
20022000	1220	0.02	0.02
20022000	1221	0.08	0.16
20022000	1222	0.03	0.1
20022000	1223	0.06	0.12
20022000	1224	0.18	0.07
21022000	1225	0	0.25
21022000	1226	0.01	0.05
21022000	1227	0.01	0.02
21022000	1228	0	0.02
21022000	1229	0	0.1
21022000	1230	0	0.06
21022000	1231	0	0.02
21022000	1232	0	0.13
21022000	1233	0	0.58
21022000	1234	0	0.02
21022000	1235	0	0.04
21022000	1236	0.02	0.04
21022000	1237	0	0.01
21022000	1238	0	0.09
21022000	1239	0	0.08
21022000	1240	0	0.17
21022000	1241	0	0.03
21022000	1242	0.01	0.02
21022000	1243	0	0.07
21022000	1244	0	0
21022000	1245	0.01	0.03
21022000	1246	0	0.22
21022000	1247	0	0.03
21022000	1248	0	0.11
22022000	1249	0	0.13
22022000	1250	0	0.01
22022000	1251	0	0.01
22022000	1252	0	0.02
22022000	1253	0.01	0.01
22022000	1254	0	0.06
22022000	1255	0	0.01
22022000	1256	0.01	0.01
22022000	1257	0.01	0.05
22022000	1258	0	0
22022000	1259	0.02	0.01
22022000	1260	0.01	0
22022000	1261	0.01	0
22022000	1262	0.01	0.12
22022000	1263	0	0.06
22022000	1264	0	0
22022000	1265	0.01	0
22022000	1266	0	0.01
22022000	1267	0.02	0.06
22022000	1268	0.01	0.04
22022000	1269	0.01	0.05
22022000	1270	0.01	0.03
22022000	1271	0.01	0.02
22022000	1272	0.01	0
23022000	1273	0	0.03
23022000	1274	0.02	0
23022000	1275	0.01	0
23022000	1276	0.02	0.01
23022000	1277	0.01	0.01
23022000	1278	0.01	0.02
23022000	1279	0.01	0
