Subasin-ID	year	day	hour	qlateral(m**3/s)	inflow(m**3/s)	evap(m**3)	prec(m**3)	intake(m**3/s)	overflow(m**3/s)	qbottom(m**3/s)	qout(m**3/s)	withdrawal(m**3/s)	elevation(m)	area(m**2)	volume(m**3)
    69	  2000	     2	    23	     0.000	    11.401	       4232.2	       1896.7	     0.000	     0.000	     0.000	     0.000	     0.000	   423.146	      717900.4	     2158071.5	
    69	  2000	     2	    24	     0.000	    12.594	       4518.1	      10317.9	     0.000	     0.000	     0.000	     0.000	     0.000	   423.223	      730039.8	     2209208.2	
    69	  2000	     3	     1	     0.000	    13.869	       3931.8	       3560.7	     0.000	     0.000	     0.000	     0.000	     0.000	   423.297	      741728.2	     2258765.2	
    69	  2000	     3	     2	     0.000	    14.885	       3761.8	       4706.7	     0.000	     0.000	     0.000	     0.000	     0.000	   423.377	      754506.1	     2313296.8	
    69	  2000	     3	     3	     0.000	    15.474	       4607.3	       1289.4	     0.000	     0.000	     0.000	     0.000	     0.000	   423.452	      766701.5	     2365685.8	
    69	  2000	     3	     4	     0.000	    16.084	       3884.9	       5803.9	     0.000	     0.000	     0.000	     0.000	     0.000	   423.537	      780534.0	     2425508.0	
    69	  2000	     3	     5	     0.000	    16.241	       4551.2	       1143.3	     0.000	     0.000	     0.000	     0.000	     0.000	   423.614	      793179.4	     2480566.0	
    69	  2000	     3	     6	     0.000	    16.315	       4540.7	        580.7	     0.000	     0.000	     0.000	     0.000	     0.000	   423.689	      805681.0	     2535340.8	
    69	  2000	     3	     7	     0.000	    16.184	       4668.9	        393.1	     0.000	     0.000	     0.000	     0.000	     0.000	   423.762	      817927.6	     2589327.0	
    69	  2000	     3	     8	     0.000	    15.898	       4709.6	       6181.4	     0.000	     0.000	     0.000	     0.000	     0.000	   423.841	      831163.0	     2648032.8	
    69	  2000	     3	     9	     0.000	    15.372	       5315.1	      15791.5	     0.000	     0.000	     0.000	     0.000	     0.000	   423.928	      845902.8	     2713849.2	
    69	  2000	     3	    10	     0.000	    14.955	       4354.9	      10294.6	     0.000	     0.000	     0.000	     0.000	     0.000	   424.005	      859202.6	     2773627.5	
    69	  2000	     3	    11	     0.000	    14.248	       4598.9	        208.9	     0.000	     0.000	     0.000	     0.000	     0.000	   424.065	      869580.8	     2820530.2	
    69	  2000	     3	    12	     0.000	    13.475	       4833.2	       5281.6	     0.000	     0.000	     0.000	     0.000	     0.000	   424.127	      880361.6	     2869488.5	
    69	  2000	     3	    13	     0.000	    12.675	       5041.6	       1068.4	     0.000	     0.000	     0.000	     0.000	     0.000	   424.179	      889493.3	     2911143.8	
    69	  2000	     3	    14	     0.000	    11.926	       4840.1	       5824.7	     0.000	     0.000	     0.000	     0.000	     0.000	   424.234	      899080.7	     2955061.2	
    69	  2000	     3	    15	     0.000	    11.218	       4565.4	      13509.0	     0.000	     0.000	     0.000	     0.000	     0.000	   424.294	      909801.7	     3004391.2	
    69	  2000	     3	    16	     0.000	    10.706	       3113.8	      10797.4	     0.000	     0.000	     0.000	     0.000	     0.000	   424.350	      919802.8	     3050617.8	
    69	  2000	     3	    17	     0.000	    10.069	       3181.4	       4007.3	     0.000	     0.000	     0.000	     0.000	     0.000	   424.395	      927792.6	     3087690.8	
    69	  2000	     3	    18	     0.000	     9.464	       3486.1	       1795.4	     0.000	     0.000	     0.000	     0.000	     0.000	   424.433	      934748.3	     3120069.2	
    69	  2000	     3	    19	     0.000	     8.908	       3915.9	      30734.4	     0.000	     0.000	     0.000	     0.000	     0.000	   424.503	      947346.5	     3178956.5	
    69	  2000	     3	    20	     0.000	     8.386	       4642.5	       9614.1	     0.000	     0.000	     0.000	     0.000	     0.000	   424.544	      954837.1	     3214117.8	
    69	  2000	     3	    21	     0.000	     8.031	       4230.0	      16375.1	     0.000	     0.000	     0.000	     0.000	     0.000	   424.592	      963554.8	     3255176.0	
    69	  2000	     3	    22	     0.000	     7.631	       4738.7	       1628.5	     0.000	     0.000	     0.000	     0.000	     0.000	   424.620	      968712.4	     3279537.0	
    69	  2000	     3	    23	     0.000	     7.317	       4725.2	      10989.8	     0.000	     0.000	     0.000	     0.000	     0.000	   424.657	      975598.9	     3312144.5	
    69	  2000	     3	    24	     0.000	     7.065	       4389.0	       6356.6	     0.000	     0.000	     0.000	     0.000	     0.000	   424.689	      981371.4	     3339547.0	
    69	  2000	     4	     1	     0.000	     6.866	       3740.1	      11838.8	     0.000	     0.000	     0.000	     0.000	     0.000	   424.726	      988266.2	     3372362.0	
    69	  2000	     4	     2	     0.000	     6.495	       5316.6	        715.1	     0.000	     0.000	     0.000	     0.000	     0.000	   424.747	      992203.7	     3391142.2	
    69	  2000	     4	     3	     0.000	     6.291	       5228.2	       8852.9	     0.000	     0.000	     0.000	     0.000	     0.000	   424.776	      997701.1	     3417413.0	
    69	  2000	     4	     4	     0.000	     6.091	       5265.1	      23814.2	     0.000	     0.000	     0.000	     0.000	     0.000	   424.822	     1006148.2	     3457891.0	
    69	  2000	     4	     5	     0.000	     5.928	       5018.2	       7276.3	     0.000	     0.000	     0.000	     0.000	     0.000	   424.848	     1011059.9	     3481489.5	
    69	  2000	     4	     6	     0.000	     5.756	       4959.1	       6823.3	     0.000	     0.000	     0.000	     0.000	     0.000	   424.873	     1015752.0	     3504075.8	
    69	  2000	     4	     7	     0.000	     5.557	       5325.5	      21785.1	     0.000	     0.000	     0.000	     0.000	     0.000	   424.913	     1023309.4	     3540541.2	
    69	  2000	     4	     8	     0.000	     5.439	       4736.0	       1726.0	     0.000	     0.000	     0.000	     0.000	     0.000	   424.931	     1026736.4	     3557112.2	
    69	  2000	     4	     9	     0.000	     5.304	       4406.1	       1978.9	     0.000	     0.000	     0.000	     0.000	     0.000	   424.949	     1030178.8	     3573779.8	
    69	  2000	     4	    10	     0.000	     5.086	       5250.3	      10918.6	     0.000	     0.000	     0.000	     0.000	     0.000	   424.975	     1035123.2	     3597759.2	
    69	  2000	     4	    11	     0.000	     5.006	       4328.4	      25430.6	     0.000	     0.000	     0.000	     0.000	     0.000	   425.017	     1043170.2	     3636882.0	
    69	  2000	     4	    12	     0.000	     4.922	       3523.9	        502.5	     0.000	     0.000	     0.000	     0.000	     0.000	   425.033	     1046186.7	     3651578.2	
    69	  2000	     4	    13	     0.000	     4.646	       5517.1	       5542.0	     0.000	     0.000	     0.000	     0.000	     0.000	   425.051	     1049620.2	     3668326.8	
    69	  2000	     4	    14	     0.000	     4.496	       5832.6	       8339.2	     0.000	     0.000	     0.000	     0.000	     0.000	   425.071	     1053447.1	     3687020.0	
    69	  2000	     4	    15	     0.000	     4.423	       5117.9	       7861.9	     0.000	     0.000	     0.000	     0.000	     0.000	   425.090	     1057263.4	     3705688.0	
    69	  2000	     4	    16	     0.000	     4.369	       4174.6	        254.5	     0.000	     0.000	     0.000	     0.000	     0.000	   425.103	     1059674.8	     3717497.8	
    69	  2000	     4	    17	     0.000	     4.234	       4504.4	       7397.0	     0.000	     0.000	     0.000	     0.000	     0.000	   425.122	     1063373.1	     3735631.2	
    69	  2000	     4	    18	     0.000	     4.129	       4435.0	      13564.6	     0.000	     0.000	     0.000	     0.000	     0.000	   425.147	     1068259.1	     3759625.5	
    69	  2000	     4	    19	     0.000	     4.090	       3416.6	        257.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.159	     1070610.9	     3771190.2	
    69	  2000	     4	    20	     0.000	     3.935	       4286.2	          0.0	     0.000	     0.000	     0.000	     0.000	     0.000	   425.170	     1072618.6	     3781071.8	
    69	  2000	     4	    21	     0.000	     3.852	       4127.8	       2839.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.183	     1075172.0	     3793648.5	
    69	  2000	     4	    22	     0.000	     3.726	       4727.5	       2586.9	     0.000	     0.000	     0.000	     0.000	     0.000	   425.195	     1077458.6	     3804921.8	
    69	  2000	     4	    23	     0.000	     3.639	       4759.9	      10369.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.214	     1081249.8	     3823632.5	
    69	  2000	     4	    24	     0.000	     3.531	       5218.0	       4942.2	     0.000	     0.000	     0.000	     0.000	     0.000	   425.227	     1083766.8	     3836069.8	
    69	  2000	     5	     1	     0.000	     3.417	       5820.6	      22420.3	     0.000	     0.000	     0.000	     0.000	     0.000	   425.257	     1089607.0	     3864972.0	
    69	  2000	     5	     2	     0.000	     3.341	       5827.7	      11531.9	     0.000	     0.000	     0.000	     0.000	     0.000	   425.275	     1093183.8	     3882703.5	
    69	  2000	     5	     3	     0.000	     3.264	       5849.9	      21823.4	     0.000	     0.000	     0.000	     0.000	     0.000	   425.304	     1098767.2	     3910428.0	
    69	  2000	     5	     4	     0.000	     3.234	       5079.8	      21141.3	     0.000	     0.000	     0.000	     0.000	     0.000	   425.332	     1104335.2	     3938132.2	
    69	  2000	     5	     5	     0.000	     3.179	       4753.6	      32933.4	     0.000	     0.000	     0.000	     0.000	     0.000	   425.372	     1112279.8	     3977756.5	
    69	  2000	     5	     6	     0.000	     3.103	       4829.7	      12036.8	     0.000	     0.000	     0.000	     0.000	     0.000	   425.391	     1115956.9	     3996135.0	
    69	  2000	     5	     7	     0.000	     2.994	       5528.8	      37836.9	     0.000	     0.000	     0.000	     0.000	     0.000	   425.434	     1124559.1	     4039222.8	
    69	  2000	     5	     8	     0.000	     2.937	       5322.2	      32448.0	     0.000	     0.000	     0.000	     0.000	     0.000	   425.472	     1132064.6	     4076923.2	
    69	  2000	     5	     9	     0.000	     2.863	       5528.8	      36473.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.513	     1140253.9	     4118172.8	
    69	  2000	     5	    10	     0.000	     2.791	       5737.9	       4386.2	     0.000	     0.000	     0.000	     0.000	     0.000	   425.521	     1141977.5	     4126869.8	
    69	  2000	     5	    11	     0.000	     2.720	       6003.6	       4941.7	     0.000	     0.000	     0.000	     0.000	     0.000	   425.530	     1143706.4	     4135598.2	
    69	  2000	     5	    12	     0.000	     2.666	       5941.0	       1649.7	     0.000	     0.000	     0.000	     0.000	     0.000	   425.535	     1144756.6	     4140903.5	
    69	  2000	     5	    13	     0.000	     2.653	       5095.7	        550.4	     0.000	     0.000	     0.000	     0.000	     0.000	   425.540	     1145747.1	     4145908.0	
    69	  2000	     5	    14	     0.000	     2.619	       4843.7	      12945.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.557	     1149213.5	     4163437.2	
    69	  2000	     5	    15	     0.000	     2.604	       4234.9	      18509.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.580	     1153883.4	     4187085.2	
    69	  2000	     5	    16	     0.000	     2.609	       3235.2	      53811.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.639	     1165692.2	     4247053.5	
    69	  2000	     5	    17	     0.000	     2.563	       3392.5	       3642.6	     0.000	     0.000	     0.000	     0.000	     0.000	   425.648	     1167554.2	     4256531.5	
    69	  2000	     5	    18	     0.000	     2.461	       4847.4	      20205.4	     0.000	     0.000	     0.000	     0.000	     0.000	   425.671	     1172306.5	     4280748.0	
    69	  2000	     5	    19	     0.000	     2.483	       3658.4	        281.8	     0.000	     0.000	     0.000	     0.000	     0.000	   425.677	     1173396.9	     4286310.0	
    69	  2000	     5	    20	     0.000	     2.402	       4786.3	      24817.9	     0.000	     0.000	     0.000	     0.000	     0.000	   425.704	     1179012.8	     4314988.5	
    69	  2000	     5	    21	     0.000	     2.350	       5434.9	        850.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.708	     1179770.5	     4318862.0	
    69	  2000	     5	    22	     0.000	     2.315	       5777.1	      40262.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.749	     1188133.6	     4361681.5	
    69	  2000	     5	    23	     0.000	     2.305	       5680.4	      21701.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.772	     1192872.8	     4385998.5	
    69	  2000	     5	    24	     0.000	     2.332	       4751.5	      30961.6	     0.000	     0.000	     0.000	     0.000	     0.000	   425.805	     1199604.1	     4420604.5	
    69	  2000	     6	     1	     0.000	     2.308	       5078.5	       2594.6	     0.000	     0.000	     0.000	     0.000	     0.000	   425.810	     1200735.9	     4426430.5	
    69	  2000	     6	     2	     0.000	     2.295	       5099.3	       7502.6	     0.000	     0.000	     0.000	     0.000	     0.000	   425.820	     1202806.6	     4437095.5	
    69	  2000	     6	     3	     0.000	     2.241	       6041.1	      25436.3	     0.000	     0.000	     0.000	     0.000	     0.000	   425.846	     1208132.4	     4464559.0	
    69	  2000	     6	     4	     0.000	     2.268	       5103.2	      37743.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.884	     1216028.5	     4505365.0	
    69	  2000	     6	     5	     0.000	     2.281	       4564.6	       1461.1	     0.000	     0.000	     0.000	     0.000	     0.000	   425.889	     1217015.8	     4510474.5	
    69	  2000	     6	     6	     0.000	     2.300	       3872.6	      10528.8	     0.000	     0.000	     0.000	     0.000	     0.000	   425.903	     1219899.9	     4525410.5	
    69	  2000	     6	     7	     0.000	     2.233	       5241.4	       4690.4	     0.000	     0.000	     0.000	     0.000	     0.000	   425.909	     1221344.8	     4532898.0	
    69	  2000	     6	     8	     0.000	     2.281	       3831.7	      11446.6	     0.000	     0.000	     0.000	     0.000	     0.000	   425.924	     1224396.5	     4548724.5	
    69	  2000	     6	     9	     0.000	     2.297	       3168.8	      48843.4	     0.000	     0.000	     0.000	     0.000	     0.020	   425.974	     1234761.5	     4602595.0	
    69	  2000	     6	    10	     0.000	     2.244	       4205.0	      18989.8	     0.000	     0.000	     0.000	     0.000	     0.020	   425.995	     1239136.5	     4625387.5	
    69	  2000	     6	    11	     0.000	     2.187	       5311.3	      16078.8	     0.000	     0.000	     0.000	     0.000	     0.020	   426.012	     1242696.4	     4643957.0	
    69	  2000	     6	    12	     0.000	     2.178	       5256.7	      11944.3	     0.000	     0.000	     0.000	     0.000	     0.020	   426.025	     1245464.9	     4658413.0	
    69	  2000	     6	    13	     0.000	     2.213	       4114.7	      75417.9	     0.000	     0.000	     0.000	     0.000	     0.020	   426.097	     1260589.1	     4737610.0	
    69	  2000	     6	    14	     0.000	     2.160	       5160.8	       4846.4	     0.000	     0.000	     0.000	     0.000	     0.020	   426.103	     1261996.9	     4745001.0	
    69	  2000	     6	    15	     0.000	     2.150	       5120.4	      33658.9	     0.000	     0.000	     0.000	     0.000	     0.020	   426.136	     1268884.4	     4781208.0	
    69	  2000	     6	    16	     0.000	     2.129	       5480.3	      32927.2	     0.012	     0.000	     0.000	     0.012	     0.020	   426.167	     1275527.2	     4816203.5	
    69	  2000	     6	    17	     0.000	     2.137	       5048.1	      15936.8	     0.028	     0.000	     0.000	     0.028	     0.020	   426.183	     1279015.9	     4834610.5	
    69	  2000	     6	    18	     0.000	     2.123	       5100.2	      17516.7	     0.046	     0.000	     0.000	     0.046	     0.020	   426.201	     1282768.5	     4854433.0	
    69	  2000	     6	    19	     0.000	     2.122	       4816.7	       4931.4	     0.053	     0.000	     0.000	     0.053	     0.020	   426.207	     1284185.9	     4861926.0	
    69	  2000	     6	    20	     0.000	     2.097	       5154.8	       4936.8	     0.059	     0.000	     0.000	     0.059	     0.020	   426.214	     1285518.0	     4868972.0	
    69	  2000	     6	    21	     0.000	     2.068	       5606.3	      22546.9	     0.081	     0.000	     0.000	     0.081	     0.020	   426.235	     1290056.0	     4892994.0	
    69	  2000	     6	    22	     0.000	     2.073	       5261.7	       4649.3	     0.086	     0.000	     0.000	     0.086	     0.020	   426.241	     1291276.6	     4899461.5	
    69	  2000	     6	    23	     0.000	     2.048	       5749.9	       1861.4	     0.089	     0.000	     0.000	     0.089	     0.020	   426.243	     1291860.1	     4902553.5	
    69	  2000	     6	    24	     0.000	     2.085	       4612.0	       4035.0	     0.095	     0.000	     0.000	     0.095	     0.020	   426.249	     1293089.4	     4909070.5	
    69	  2000	     7	     1	     0.000	     2.037	       5728.4	       9009.5	     0.104	     0.000	     0.000	     0.104	     0.020	   426.258	     1295006.4	     4919237.5	
    69	  2000	     7	     2	     0.000	     2.026	       5870.9	      21468.1	     0.124	     0.000	     0.000	     0.124	     0.020	   426.278	     1299220.2	     4941608.0	
    69	  2000	     7	     3	     0.000	     2.024	       5781.8	      50879.1	     0.170	     0.000	     0.000	     0.170	     0.020	   426.323	     1308938.0	     4993307.0	
    69	  2000	     7	     4	     0.000	     2.018	       5851.2	      11950.0	     0.181	     0.000	     0.000	     0.181	     0.020	   426.334	     1311309.5	     5005946.5	
    69	  2000	     7	     5	     0.000	     2.018	       5782.5	       3780.5	     0.186	     0.000	     0.000	     0.186	     0.020	   426.338	     1312157.4	     5010468.0	
    69	  2000	     7	     6	     0.000	     2.033	       5272.4	      26165.5	     0.210	     0.000	     0.000	     0.210	     0.020	   426.361	     1317287.9	     5037850.5	
    69	  2000	     7	     7	     0.000	     2.013	       5659.3	       1265.9	     0.212	     0.000	     0.000	     0.212	     0.020	   426.363	     1317665.9	     5039869.5	
    69	  2000	     7	     8	     0.000	     2.000	       5853.5	      13612.2	     0.224	     0.000	     0.000	     0.224	     0.020	   426.375	     1320300.6	     5053949.5	
    69	  2000	     7	     9	     0.000	     1.994	       5819.4	       6661.1	     0.231	     0.000	     0.000	     0.231	     0.020	   426.381	     1321631.6	     5061067.0	
    69	  2000	     7	    10	     0.000	     2.004	       5288.7	       5397.8	     0.236	     0.000	     0.000	     0.236	     0.020	   426.387	     1322828.1	     5067467.5	
    69	  2000	     7	    11	     0.000	     2.021	       4564.0	      14936.8	     0.251	     0.000	     0.000	     0.251	     0.020	   426.401	     1325942.6	     5084138.5	
    69	  2000	     7	    12	     0.000	     2.039	       3866.3	      26758.6	     0.277	     0.000	     0.000	     0.277	     0.020	   426.426	     1331383.9	     5113301.5	
    69	  2000	     7	    13	     0.000	     2.026	       3980.9	      15353.2	     0.293	     0.000	     0.000	     0.293	     0.020	   426.441	     1334652.1	     5130841.0	
    69	  2000	     7	    14	     0.000	     2.019	       3942.9	      21483.0	     0.314	     0.000	     0.000	     0.314	     0.020	   426.461	     1339045.9	     5154446.5	
    69	  2000	     7	    15	     0.000	     2.020	       3696.8	       3538.7	     0.319	     0.000	     0.000	     0.319	     0.020	   426.466	     1340141.6	     5160339.0	
    69	  2000	     7	    16	     0.000	     1.943	       5653.7	      41209.1	     0.356	     0.000	     0.000	     0.356	     0.020	   426.501	     1347792.9	     5201533.5	
    69	  2000	     7	    17	     0.000	     1.945	       5489.8	      44358.1	     0.396	     0.000	     0.000	     0.396	     0.020	   426.539	     1356015.4	     5245906.5	
    69	  2000	     7	    18	     0.000	     1.955	       5110.2	       2606.1	     0.399	     0.000	     0.000	     0.399	     0.020	   426.541	     1356575.8	     5248935.0	
    69	  2000	     7	    19	     0.000	     1.907	       6340.9	       1303.5	     0.399	     0.000	     0.000	     0.399	     0.020	   426.542	     1356635.0	     5249255.0	
    69	  2000	     7	    20	     0.000	     1.917	       5891.4	      38782.0	     0.433	     0.000	     0.000	     0.433	     0.020	   426.574	     1363689.4	     5287417.0	
    69	  2000	     7	    21	     0.000	     1.975	       4123.9	      62244.1	     0.490	     0.000	     0.000	     0.490	     0.020	   426.626	     1375376.2	     5350811.0	
    69	  2000	     7	    22	     0.000	     1.947	       4865.6	      30396.8	     0.517	     0.000	     0.000	     0.517	     0.020	   426.652	     1381004.5	     5381417.5	
    69	  2000	     7	    23	     0.000	     1.915	       5691.3	       1327.0	     0.518	     0.000	     0.000	     0.518	     0.020	   426.652	     1381114.0	     5382012.5	
    69	  2000	     7	    24	     0.000	     1.884	       6474.6	      47774.4	     0.559	     0.000	     0.000	     0.559	     0.020	   426.690	     1389555.2	     5428010.5	
    69	  2000	     8	     1	     0.000	     1.889	       6227.9	       3671.7	     0.561	     0.000	     0.000	     0.561	     0.020	   426.692	     1389950.4	     5430166.0	
    69	  2000	     8	     2	     0.000	     1.895	       5934.3	       2337.2	     0.562	     0.000	     0.000	     0.562	     0.020	   426.693	     1390157.6	     5431297.0	
    69	  2000	     8	     3	     0.000	     1.897	       5740.9	       3339.4	     0.564	     0.000	     0.000	     0.564	     0.020	   426.695	     1390583.8	     5433622.5	
    69	  2000	     8	     4	     0.000	     1.856	       6756.8	        334.0	     0.562	     0.000	     0.000	     0.562	     0.020	   426.693	     1390246.9	     5431784.5	
    69	  2000	     8	     5	     0.000	     1.841	       6980.5	       1335.8	     0.561	     0.000	     0.000	     0.561	     0.020	   426.692	     1390043.4	     5430674.0	
