actual evapotranspiration [mm] for all sub-basins (MAP-IDs)
Year	Day	Timestep	15	69
2000	1	1	 3.757	 3.191
2000	2	1	 2.744	 3.379
2000	3	1	 3.295	 3.382
2000	4	1	 3.481	 3.161
2000	5	1	 2.640	 2.797
2000	6	1	 2.226	 2.722
2000	7	1	 2.580	 3.061
2000	8	1	 2.831	 3.195
2000	9	1	 2.493	 3.631
2000	10	1	 3.104	 3.610
2000	11	1	 2.919	 3.206
2000	12	1	 3.324	 3.529
2000	13	1	 3.639	 3.854
2000	14	1	 3.694	 3.819
2000	15	1	 3.739	 3.306
2000	16	1	 3.539	 3.066
2000	17	1	 3.743	 3.995
2000	18	1	 2.652	 3.053
2000	19	1	 2.140	 1.767
2000	20	1	 2.826	 3.411
2000	21	1	 3.220	 3.282
2000	22	1	 3.258	 3.366
2000	23	1	 3.133	 3.458
2000	24	1	 3.416	 3.646
2000	25	1	 3.547	 3.145
2000	26	1	 3.234	 2.826
2000	27	1	 3.219	 3.440
2000	28	1	 2.904	 3.199
2000	29	1	 2.537	 2.942
2000	30	1	 2.270	 2.367
2000	31	1	 2.347	 2.765
2000	32	1	 2.576	 2.807
2000	33	1	 3.048	 3.047
2000	34	1	 3.207	 3.282
2000	35	1	 3.544	 3.654
2000	36	1	 3.496	 3.441
2000	37	1	 3.049	 3.108
2000	38	1	 2.739	 2.674
2000	39	1	 2.010	 2.379
2000	40	1	 2.035	 1.863
2000	41	1	 1.688	 1.598
2000	42	1	 1.940	 2.102
2000	43	1	 1.968	 2.090
2000	44	1	 1.878	 1.810
2000	45	1	 1.585	 1.978
2000	46	1	 2.198	 2.963
2000	47	1	 2.256	 3.144
2000	48	1	 2.695	 3.474
2000	49	1	 2.694	 2.831
2000	50	1	 2.895	 3.160
2000	51	1	 3.351	 3.314
2000	52	1	 2.777	 2.631
2000	53	1	 2.967	 2.779
2000	54	1	 3.086	 2.856
2000	55	1	 3.302	 3.096
2000	56	1	 3.045	 2.768
2000	57	1	 3.162	 3.102
2000	58	1	 2.935	 2.758
2000	59	1	 2.903	 2.815
2000	60	1	 2.899	 2.868
2000	61	1	 2.556	 2.780
2000	62	1	 2.444	 2.552
2000	63	1	 2.670	 2.513
2000	64	1	 2.039	 1.662
2000	65	1	 2.048	 1.781
2000	66	1	 2.077	 2.146
2000	67	1	 2.245	 2.408
2000	68	1	 2.593	 2.563
2000	69	1	 2.531	 2.052
2000	70	1	 2.917	 2.832
2000	71	1	 2.794	 2.285
2000	72	1	 2.731	 2.112
2000	73	1	 1.941	 1.974
2000	74	1	 2.735	 2.285
2000	75	1	 2.610	 2.503
2000	76	1	 2.786	 2.527
2000	77	1	 2.630	 2.705
2000	78	1	 2.474	 2.449
2000	79	1	 2.727	 2.490
2000	80	1	 2.767	 2.753
2000	81	1	 2.539	 3.235
2000	82	1	 2.595	 2.759
2000	83	1	 2.543	 2.595
2000	84	1	 2.335	 2.133
2000	85	1	 2.648	 2.737
2000	86	1	 2.932	 2.834
