Subasin-ID	year	day	hour	qlateral(m**3/s)	inflow(m**3/s)	evap(m**3)	prec(m**3)	intake(m**3/s)	overflow(m**3/s)	qbottom(m**3/s)	qout(m**3/s)	withdrawal(m**3/s)	elevation(m)	area(m**2)	volume(m**3)
    15	  2000	    13	     1	     0.000	   138.065	      60358.1	      23156.7	    36.000	   101.545	     0.000	   137.545	     0.020	   447.272	    10265928.0	    88646328.0	
    15	  2000	    14	     1	     0.000	   140.286	      65168.0	      15788.7	    36.000	   103.836	     0.000	   139.836	     0.020	   447.271	    10264918.0	    88634152.0	
    15	  2000	    15	     1	     0.000	   142.670	      66152.2	       9473.2	    36.000	   106.078	     0.000	   142.078	     0.020	   447.270	    10264312.0	    88626848.0	
    15	  2000	    16	     1	     0.000	   144.937	      65215.4	       6315.5	    36.000	   108.261	     0.000	   144.261	     0.020	   447.270	    10264129.0	    88624632.0	
    15	  2000	    17	     1	     0.000	   147.136	      60710.0	      50523.7	    36.000	   110.435	     0.000	   146.435	     0.020	   447.276	    10268168.0	    88673344.0	
    15	  2000	    18	     1	     0.000	   149.789	      40321.5	     111573.1	    36.000	   113.651	     0.000	   149.651	     0.020	   447.286	    10274919.0	    88754776.0	
    15	  2000	    19	     1	     0.000	   152.053	      28190.1	      98942.2	    36.000	   116.858	     0.000	   152.858	     0.020	   447.286	    10274877.0	    88754280.0	
    15	  2000	    20	     1	     0.000	   153.180	      46033.5	      33682.5	    36.000	   117.978	     0.000	   153.978	     0.020	   447.276	    10267989.0	    88671176.0	
    15	  2000	    21	     1	     0.000	   154.605	      56269.6	      23156.7	    36.000	   118.442	     0.000	   154.442	     0.020	   447.273	    10266267.0	    88650416.0	
    15	  2000	    22	     1	     0.000	   156.236	      60768.5	       7368.0	    36.000	   119.833	     0.000	   155.833	     0.020	   447.270	    10264585.0	    88630128.0	
    15	  2000	    23	     1	     0.000	   158.004	      59940.3	       3157.7	    36.000	   121.366	     0.000	   157.366	     0.020	   447.270	    10264304.0	    88626744.0	
    15	  2000	    24	     1	     0.000	   159.513	      63622.2	       6315.5	    36.000	   122.835	     0.000	   158.835	     0.020	   447.270	    10264261.0	    88626224.0	
    15	  2000	    25	     1	     0.000	   161.098	      62841.9	      14736.1	    36.000	   124.415	     0.000	   160.415	     0.020	   447.271	    10265024.0	    88635424.0	
    15	  2000	    26	     1	     0.000	   162.599	      61684.0	      10525.8	    36.000	   126.023	     0.000	   162.023	     0.020	   447.271	    10264770.0	    88632368.0	
    15	  2000	    27	     1	     0.000	   164.098	      57701.2	      15788.7	    36.000	   127.486	     0.000	   163.486	     0.020	   447.272	    10265537.0	    88641616.0	
    15	  2000	    28	     1	     0.000	   165.687	      48432.5	      86311.3	    36.000	   129.182	     0.000	   165.182	     0.020	   447.282	    10272153.0	    88721408.0	
    15	  2000	    29	     1	     0.000	   167.165	      40821.1	     184200.9	    36.000	   131.584	     0.000	   167.584	     0.020	   447.295	    10280897.0	    88826904.0	
    15	  2000	    30	     1	     0.000	   168.709	      31334.3	     103152.5	    36.000	   134.348	     0.000	   170.348	     0.020	   447.286	    10274966.0	    88755344.0	
    15	  2000	    31	     1	     0.000	   169.621	      38006.4	     137887.5	    36.000	   134.432	     0.000	   170.432	     0.020	   447.290	    10277292.0	    88783408.0	
    15	  2000	    32	     1	     0.000	   170.686	      40939.1	      52628.8	    36.000	   135.822	     0.000	   171.822	     0.020	   447.279	    10269981.0	    88695216.0	
    15	  2000	    33	     1	     0.000	   171.434	      51416.9	      23156.7	    36.000	   135.549	     0.000	   171.549	     0.020	   447.274	    10266669.0	    88655264.0	
    15	  2000	    34	     1	     0.000	   172.443	      56921.5	      11578.3	    36.000	   136.096	     0.000	   172.096	     0.020	   447.271	    10265253.0	    88638184.0	
    15	  2000	    35	     1	     0.000	   173.486	      62690.6	       5262.9	    36.000	   136.942	     0.000	   172.942	     0.020	   447.270	    10264251.0	    88626104.0	
    15	  2000	    36	     1	     0.000	   174.830	      61226.2	       8420.6	    36.000	   138.145	     0.000	   174.145	     0.020	   447.270	    10264634.0	    88630720.0	
    15	  2000	    37	     1	     0.000	   176.158	      59786.7	       2105.2	    36.000	   139.527	     0.000	   175.527	     0.020	   447.270	    10264230.0	    88625848.0	
    15	  2000	    38	     1	     0.000	   177.904	      46867.7	      56839.1	    36.000	   141.217	     0.000	   177.217	     0.020	   447.278	    10269839.0	    88693496.0	
    15	  2000	    39	     1	     0.000	   180.189	      25445.0	     205252.5	    36.000	   144.284	     0.000	   180.284	     0.020	   447.300	    10283915.0	    88863336.0	
    15	  2000	    40	     1	     0.000	   181.564	      32145.4	     156833.9	    36.000	   147.625	     0.000	   183.625	     0.020	   447.293	    10279348.0	    88808216.0	
    15	  2000	    41	     1	     0.000	   183.832	      19151.9	     167359.7	    36.000	   149.255	     0.000	   185.255	     0.020	   447.296	    10281297.0	    88831736.0	
    15	  2000	    42	     1	     0.000	   185.434	      22996.8	     121046.3	    36.000	   151.129	     0.000	   187.129	     0.020	   447.290	    10277140.0	    88781576.0	
    15	  2000	    43	     1	     0.000	   186.685	      32115.4	     141045.3	    36.000	   151.800	     0.000	   187.800	     0.020	   447.291	    10278042.0	    88792456.0	
    15	  2000	    44	     1	     0.000	   189.026	      26940.3	     168412.3	    36.000	   154.267	     0.000	   190.267	     0.020	   447.295	    10280739.0	    88825000.0	
    15	  2000	    45	     1	     0.000	   196.896	      18277.0	     248408.1	    36.000	   162.513	     0.000	   198.513	     0.020	   447.306	    10288085.0	    88913656.0	
    15	  2000	    46	     1	     0.000	   209.202	      32746.8	      88416.4	    36.000	   175.846	     0.000	   211.846	     0.020	   447.284	    10273628.0	    88739200.0	
    15	  2000	    47	     1	     0.000	   222.326	      36692.9	      31577.3	    36.000	   186.950	     0.000	   222.950	     0.020	   447.276	    10268588.0	    88678416.0	
    15	  2000	    48	     1	     0.000	   230.963	      49778.8	       8420.6	    36.000	   194.884	     0.000	   230.884	     0.020	   447.272	    10265583.0	    88642168.0	
    15	  2000	    49	     1	     0.000	   231.104	      52798.2	       7368.0	    36.000	   194.605	     0.000	   230.605	     0.020	   447.271	    10265245.0	    88638096.0	
    15	  2000	    50	     1	     0.000	   230.742	      52794.2	       8420.6	    36.000	   194.196	     0.000	   230.196	     0.020	   447.271	    10265333.0	    88639152.0	
    15	  2000	    51	     1	     0.000	   229.995	      60300.1	      19999.0	    36.000	   193.461	     0.000	   229.461	     0.020	   447.272	    10265671.0	    88643224.0	
    15	  2000	    52	     1	     0.000	   230.184	      46921.0	      14736.1	    36.000	   193.698	     0.000	   229.698	     0.020	   447.273	    10266344.0	    88651344.0	
    15	  2000	    53	     1	     0.000	   229.274	      54233.4	       8420.6	    36.000	   192.882	     0.000	   228.882	     0.020	   447.271	    10265213.0	    88637712.0	
    15	  2000	    54	     1	     0.000	   228.367	      56795.4	       5262.9	    36.000	   191.817	     0.000	   227.817	     0.020	   447.271	    10264739.0	    88631992.0	
    15	  2000	    55	     1	     0.000	   227.316	      57109.4	       6315.5	    36.000	   190.699	     0.000	   226.699	     0.020	   447.271	    10264801.0	    88632736.0	
    15	  2000	    56	     1	     0.000	   226.106	      56680.9	       9473.2	    36.000	   189.498	     0.000	   225.498	     0.020	   447.271	    10265098.0	    88636320.0	
    15	  2000	    57	     1	     0.000	   226.290	      59223.8	       6315.5	    36.000	   189.724	     0.000	   225.724	     0.020	   447.270	    10264625.0	    88630616.0	
    15	  2000	    58	     1	     0.000	   228.420	      54359.3	       9473.2	    36.000	   191.787	     0.000	   227.787	     0.020	   447.271	    10265291.0	    88638640.0	
    15	  2000	    59	     1	     0.000	   230.396	      51065.4	      12630.9	    36.000	   193.856	     0.000	   229.856	     0.020	   447.272	    10265826.0	    88645096.0	
    15	  2000	    60	     1	     0.000	   231.913	      53658.1	      10525.8	    36.000	   195.449	     0.000	   231.449	     0.020	   447.272	    10265436.0	    88640392.0	
    15	  2000	    61	     1	     0.000	   233.171	      57651.0	       1052.6	    36.000	   196.652	     0.000	   232.652	     0.020	   447.270	    10264319.0	    88626928.0	
    15	  2000	    62	     1	     0.000	   234.559	      54908.2	       2105.2	    36.000	   197.884	     0.000	   233.884	     0.020	   447.270	    10264634.0	    88630728.0	
    15	  2000	    63	     1	     0.000	   235.834	      51135.5	      10525.8	    36.000	   199.203	     0.000	   235.203	     0.020	   447.272	    10265645.0	    88642920.0	
    15	  2000	    64	     1	     0.000	   237.330	      39445.5	       5262.9	    36.000	   200.840	     0.000	   236.840	     0.020	   447.273	    10266178.0	    88649344.0	
    15	  2000	    65	     1	     0.000	   238.104	      40501.7	       4210.3	    36.000	   201.688	     0.000	   237.688	     0.020	   447.272	    10266004.0	    88647240.0	
    15	  2000	    66	     1	     0.000	   238.799	      40588.4	       5262.9	    36.000	   202.359	     0.000	   238.359	     0.020	   447.273	    10266083.0	    88648200.0	
    15	  2000	    67	     1	     0.000	   239.299	      42493.1	       7368.0	    36.000	   202.870	     0.000	   238.870	     0.020	   447.273	    10266100.0	    88648400.0	
    15	  2000	    68	     1	     0.000	   239.368	      51500.2	       8420.6	    36.000	   202.942	     0.000	   238.942	     0.020	   447.272	    10265440.0	    88640448.0	
    15	  2000	    69	     1	     0.000	   239.870	      49162.9	       8420.6	    36.000	   203.351	     0.000	   239.351	     0.020	   447.272	    10265634.0	    88642784.0	
    15	  2000	    70	     1	     0.000	   240.072	      51445.4	      19999.0	    36.000	   203.581	     0.000	   239.581	     0.020	   447.273	    10266405.0	    88652080.0	
    15	  2000	    71	     1	     0.000	   240.237	      52818.0	      13683.5	    36.000	   203.853	     0.000	   239.853	     0.020	   447.272	    10265767.0	    88644392.0	
    15	  2000	    72	     1	     0.000	   240.414	      52361.6	       8420.6	    36.000	   203.941	     0.000	   239.941	     0.020	   447.272	    10265369.0	    88639584.0	
    15	  2000	    73	     1	     0.000	   241.476	      31417.2	      18946.4	    36.000	   204.948	     0.000	   240.948	     0.020	   447.276	    10267978.0	    88671056.0	
    15	  2000	    74	     1	     0.000	   240.426	      54674.4	       5262.9	    36.000	   204.261	     0.000	   240.261	     0.020	   447.271	    10264916.0	    88634120.0	
    15	  2000	    75	     1	     0.000	   240.496	      52590.3	       7368.0	    36.000	   203.904	     0.000	   239.904	     0.020	   447.271	    10265262.0	    88638304.0	
    15	  2000	    76	     1	     0.000	   240.585	      48961.0	      17893.8	    36.000	   204.042	     0.000	   240.042	     0.020	   447.273	    10266437.0	    88652464.0	
    15	  2000	    77	     1	     0.000	   240.602	      45839.9	      10525.8	    36.000	   204.223	     0.000	   240.223	     0.020	   447.273	    10266085.0	    88648216.0	
    15	  2000	    78	     1	     0.000	   240.499	      44316.2	      11578.3	    36.000	   204.070	     0.000	   240.070	     0.020	   447.273	    10266298.0	    88650792.0	
    15	  2000	    79	     1	     0.000	   240.084	      48568.2	      21051.5	    36.000	   203.685	     0.000	   239.685	     0.020	   447.274	    10266730.0	    88656008.0	
    15	  2000	    80	     1	     0.000	   240.248	      39517.5	      69470.1	    36.000	   203.909	     0.000	   239.909	     0.020	   447.281	    10271496.0	    88713480.0	
    15	  2000	    81	     1	     0.000	   240.021	      38236.8	      16841.2	    36.000	   204.348	     0.000	   240.348	     0.020	   447.274	    10267239.0	    88662136.0	
    15	  2000	    82	     1	     0.000	   238.944	      54788.2	          0.0	    36.000	   202.676	     0.000	   238.676	     0.020	   447.270	    10264469.0	    88628736.0	
    15	  2000	    83	     1	     0.000	   238.854	      49573.1	          0.0	    36.000	   202.200	     0.000	   238.200	     0.020	   447.271	    10264902.0	    88633952.0	
    15	  2000	    84	     1	     0.000	   238.812	      42839.2	       3157.7	    36.000	   202.218	     0.000	   238.218	     0.020	   447.272	    10265722.0	    88643848.0	
    15	  2000	    85	     1	     0.000	   238.087	      50341.8	          0.0	    36.000	   201.608	     0.000	   237.608	     0.020	   447.271	    10264838.0	    88633184.0	
    15	  2000	    86	     1	     0.000	   237.436	      55695.3	          0.0	    36.000	   200.834	     0.000	   236.834	     0.020	   447.270	    10264394.0	    88627832.0	
    15	  2000	    87	     1	     0.000	   237.202	      51425.4	          0.0	    36.000	   200.537	     0.000	   236.537	     0.020	   447.271	    10264749.0	    88632104.0	
    15	  2000	    88	     1	     0.000	   237.149	      42541.1	       2105.2	    36.000	   200.533	     0.000	   236.533	     0.020	   447.272	    10265660.0	    88643096.0	
    15	  2000	    89	     1	     0.000	   236.731	      40870.9	       6315.5	    36.000	   200.243	     0.000	   236.243	     0.020	   447.273	    10266148.0	    88648976.0	
    15	  2000	    90	     1	     0.000	   236.153	      42000.1	       6315.5	    36.000	   199.733	     0.000	   235.733	     0.020	   447.273	    10266053.0	    88647840.0	
    15	  2000	    91	     1	     0.000	   235.637	      41053.8	       3157.7	    36.000	   199.204	     0.000	   235.204	     0.020	   447.272	    10265870.0	    88645632.0	
    15	  2000	    92	     1	     0.000	   235.056	      40862.0	       1052.6	    36.000	   198.598	     0.000	   234.598	     0.020	   447.272	    10265712.0	    88643720.0	
    15	  2000	    93	     1	     0.000	   234.191	      46223.4	       1052.6	    36.000	   197.711	     0.000	   233.711	     0.020	   447.271	    10265267.0	    88638360.0	
    15	  2000	    94	     1	     0.000	   233.476	      47729.4	          0.0	    36.000	   196.933	     0.000	   232.933	     0.020	   447.271	    10265055.0	    88635800.0	
    15	  2000	    95	     1	     0.000	   232.800	      47808.0	          0.0	    36.000	   196.227	     0.000	   232.227	     0.020	   447.271	    10265048.0	    88635720.0	
    15	  2000	    96	     1	     0.000	   232.139	      47001.1	          0.0	    36.000	   195.566	     0.000	   231.566	     0.020	   447.271	    10265115.0	    88636528.0	
    15	  2000	    97	     1	     0.000	   231.162	      52602.6	          0.0	    36.000	   194.598	     0.000	   230.598	     0.020	   447.270	    10264651.0	    88630928.0	
    15	  2000	    98	     1	     0.000	   230.431	      52311.2	          0.0	    36.000	   193.803	     0.000	   229.803	     0.020	   447.270	    10264675.0	    88631216.0	
    15	  2000	    99	     1	     0.000	   229.641	      52829.3	          0.0	    36.000	   193.015	     0.000	   229.015	     0.020	   447.270	    10264632.0	    88630696.0	
    15	  2000	   100	     1	     0.000	   229.167	      45857.9	          0.0	    36.000	   192.536	     0.000	   228.536	     0.020	   447.271	    10265210.0	    88637672.0	
    15	  2000	   101	     1	     0.000	   228.387	      45178.2	          0.0	    36.000	   191.836	     0.000	   227.836	     0.020	   447.271	    10265266.0	    88638352.0	
    15	  2000	   102	     1	     0.000	   227.885	      37859.6	          0.0	    36.000	   191.342	     0.000	   227.342	     0.020	   447.272	    10265873.0	    88645672.0	
    15	  2000	   103	     1	     0.000	   226.471	      50303.9	          0.0	    36.000	   190.013	     0.000	   226.013	     0.020	   447.271	    10264842.0	    88633224.0	
    15	  2000	   104	     1	     0.000	   225.648	      49289.3	          0.0	    36.000	   189.046	     0.000	   225.046	     0.020	   447.271	    10264925.0	    88634240.0	
    15	  2000	   105	     1	     0.000	   224.731	      49989.8	          0.0	    36.000	   188.140	     0.000	   224.140	     0.020	   447.271	    10264867.0	    88633536.0	
    15	  2000	   106	     1	     0.000	   223.725	      52330.4	          0.0	    36.000	   187.126	     0.000	   223.126	     0.020	   447.270	    10264674.0	    88631200.0	
    15	  2000	   107	     1	     0.000	   222.823	      52011.1	          0.0	    36.000	   186.197	     0.000	   222.197	     0.020	   447.270	    10264700.0	    88631520.0	
    15	  2000	   108	     1	     0.000	   221.994	      49767.6	          0.0	    36.000	   185.372	     0.000	   221.372	     0.020	   447.271	    10264886.0	    88633760.0	
    15	  2000	   109	     1	     0.000	   221.432	      41206.0	       1052.6	    36.000	   184.836	     0.000	   220.836	     0.020	   447.272	    10265683.0	    88643376.0	
    15	  2000	   110	     1	     0.000	   220.289	      45426.2	          0.0	    36.000	   183.804	     0.000	   219.804	     0.020	   447.271	    10265246.0	    88638104.0	
    15	  2000	   111	     1	     0.000	   219.681	      37349.5	       5262.9	    36.000	   183.135	     0.000	   219.135	     0.020	   447.273	    10266352.0	    88651440.0	
    15	  2000	   112	     1	     0.000	   218.830	      34480.4	       5262.9	    36.000	   182.439	     0.000	   218.439	     0.020	   447.273	    10266590.0	    88654312.0	
    15	  2000	   113	     1	     0.000	   217.742	      36787.1	          0.0	    36.000	   181.384	     0.000	   217.384	     0.020	   447.272	    10265962.0	    88646744.0	
    15	  2000	   114	     1	     0.000	   216.458	      43368.7	          0.0	    36.000	   180.012	     0.000	   216.012	     0.020	   447.272	    10265417.0	    88640160.0	
    15	  2000	   115	     1	     0.000	   215.609	      39929.6	          0.0	    36.000	   179.087	     0.000	   215.087	     0.020	   447.272	    10265702.0	    88643600.0	
    15	  2000	   116	     1	     0.000	   214.319	      46403.4	          0.0	    36.000	   177.837	     0.000	   213.837	     0.020	   447.271	    10265165.0	    88637128.0	
    15	  2000	   117	     1	     0.000	   213.204	      48798.9	          0.0	    36.000	   176.647	     0.000	   212.647	     0.020	   447.271	    10264966.0	    88634728.0	
    15	  2000	   118	     1	     0.000	   212.123	      50283.2	          0.0	    36.000	   175.539	     0.000	   211.539	     0.020	   447.271	    10264844.0	    88633248.0	
    15	  2000	   119	     1	     0.000	   211.396	      43562.8	          0.0	    36.000	   174.794	     0.000	   210.794	     0.020	   447.272	    10265400.0	    88639968.0	
    15	  2000	   120	     1	     0.000	   210.461	      41474.8	          0.0	    36.000	   173.937	     0.000	   209.937	     0.020	   447.272	    10265574.0	    88642056.0	
    15	  2000	   121	     1	     0.000	   209.348	      43367.9	          0.0	    36.000	   172.848	     0.000	   208.848	     0.020	   447.272	    10265417.0	    88640160.0	
    15	  2000	   122	     1	     0.000	   208.451	      40194.4	          0.0	    36.000	   171.929	     0.000	   207.929	     0.020	   447.272	    10265680.0	    88643336.0	
    15	  2000	   123	     1	     0.000	   207.026	      49148.0	          0.0	    36.000	   170.541	     0.000	   206.541	     0.020	   447.271	    10264937.0	    88634376.0	
    15	  2000	   124	     1	     0.000	   206.248	      43015.6	          0.0	    36.000	   169.659	     0.000	   205.659	     0.020	   447.272	    10265446.0	    88640512.0	
    15	  2000	   125	     1	     0.000	   205.416	      38038.9	          0.0	    36.000	   168.898	     0.000	   204.898	     0.020	   447.272	    10265858.0	    88645488.0	
    15	  2000	   126	     1	     0.000	   204.357	      38275.6	          0.0	    36.000	   167.896	     0.000	   203.896	     0.020	   447.272	    10265839.0	    88645256.0	
    15	  2000	   127	     1	     0.000	   203.213	      40445.1	          0.0	    36.000	   166.750	     0.000	   202.750	     0.020	   447.272	    10265659.0	    88643080.0	
    15	  2000	   128	     1	     0.000	   202.260	      38106.6	          0.0	    36.000	   165.771	     0.000	   201.771	     0.020	   447.272	    10265853.0	    88645424.0	
    15	  2000	   129	     1	     0.000	   201.492	      31353.0	       1052.6	    36.000	   165.031	     0.000	   201.031	     0.020	   447.273	    10266500.0	    88653224.0	
    15	  2000	   130	     1	     0.000	   200.295	      34702.8	          0.0	    36.000	   163.925	     0.000	   199.925	     0.020	   447.273	    10266135.0	    88648824.0	
    15	  2000	   131	     1	     0.000	   198.863	      43634.3	          0.0	    36.000	   162.442	     0.000	   198.442	     0.020	   447.272	    10265395.0	    88639896.0	
    15	  2000	   132	     1	     0.000	   197.774	      44500.6	          0.0	    36.000	   161.249	     0.000	   197.249	     0.020	   447.271	    10265323.0	    88639024.0	
    15	  2000	   133	     1	     0.000	   197.043	      36854.5	          0.0	    36.000	   160.508	     0.000	   196.508	     0.020	   447.272	    10265957.0	    88646672.0	
    15	  2000	   134	     1	     0.000	   196.038	      35728.8	       1052.6	    36.000	   159.591	     0.000	   195.591	     0.020	   447.273	    10266137.0	    88648848.0	
    15	  2000	   135	     1	     0.000	   194.742	      41572.3	          0.0	    36.000	   158.321	     0.000	   194.321	     0.020	   447.272	    10265565.0	    88641952.0	
    15	  2000	   136	     1	     0.000	   193.621	      43278.8	          0.0	    36.000	   157.120	     0.000	   193.120	     0.020	   447.272	    10265424.0	    88640248.0	
    15	  2000	   137	     1	     0.000	   192.547	      43912.4	          0.0	    36.000	   156.026	     0.000	   192.026	     0.020	   447.272	    10265372.0	    88639616.0	
    15	  2000	   138	     1	     0.000	   191.510	      43678.6	          0.0	    36.000	   154.981	     0.000	   190.981	     0.020	   447.272	    10265391.0	    88639848.0	
    15	  2000	   139	     1	     0.000	   190.479	      43329.7	          0.0	    36.000	   153.953	     0.000	   189.953	     0.020	   447.272	    10265420.0	    88640200.0	
    15	  2000	   140	     1	     0.000	   189.413	      43842.6	          0.0	    36.000	   152.892	     0.000	   188.892	     0.020	   447.272	    10265378.0	    88639688.0	
    15	  2000	   141	     1	     0.000	   188.315	      45213.5	          0.0	    36.000	   151.787	     0.000	   187.787	     0.020	   447.271	    10265263.0	    88638312.0	
    15	  2000	   142	     1	     0.000	   187.510	      39465.1	          0.0	    36.000	   150.967	     0.000	   186.967	     0.020	   447.272	    10265740.0	    88644064.0	
    15	  2000	   143	     1	     0.000	   186.252	      44807.4	          0.0	    36.000	   149.776	     0.000	   185.776	     0.020	   447.271	    10265297.0	    88638720.0	
    15	  2000	   144	     1	     0.000	   185.558	      36413.9	       1052.6	    36.000	   149.020	     0.000	   185.020	     0.020	   447.273	    10266081.0	    88648168.0	
    15	  2000	   145	     1	     0.000	   184.179	      44861.8	          0.0	    36.000	   147.750	     0.000	   183.750	     0.020	   447.271	    10265292.0	    88638664.0	
    15	  2000	   146	     1	     0.000	   183.103	      45951.3	          0.0	    36.000	   146.564	     0.000	   182.564	     0.020	   447.271	    10265202.0	    88637576.0	
    15	  2000	   147	     1	     0.000	   182.024	      47169.3	          0.0	    36.000	   145.473	     0.000	   181.473	     0.020	   447.271	    10265101.0	    88636360.0	
    15	  2000	   148	     1	     0.000	   180.999	      47144.2	          0.0	    36.000	   144.433	     0.000	   180.433	     0.020	   447.271	    10265103.0	    88636384.0	
    15	  2000	   149	     1	     0.000	   180.044	      45409.4	          0.0	    36.000	   143.479	     0.000	   179.479	     0.020	   447.271	    10265247.0	    88638120.0	
    15	  2000	   150	     1	     0.000	   179.086	      43835.8	          0.0	    36.000	   142.540	     0.000	   178.540	     0.020	   447.272	    10265378.0	    88639696.0	
    15	  2000	   151	     1	     0.000	   177.982	      45959.8	          0.0	    36.000	   141.455	     0.000	   177.455	     0.020	   447.271	    10265202.0	    88637568.0	
    15	  2000	   152	     1	     0.000	   176.944	      46505.8	          0.0	    36.000	   140.393	     0.000	   176.393	     0.020	   447.271	    10265156.0	    88637024.0	
    15	  2000	   153	     1	     0.000	   175.986	      45137.1	          0.0	    36.000	   139.428	     0.000	   175.428	     0.020	   447.271	    10265270.0	    88638392.0	
    15	  2000	   154	     1	     0.000	   175.076	      42629.8	          0.0	    36.000	   138.533	     0.000	   174.533	     0.020	   447.272	    10265478.0	    88640896.0	
    15	  2000	   155	     1	     0.000	   174.402	      34208.4	          0.0	    36.000	   137.888	     0.000	   173.888	     0.020	   447.273	    10266176.0	    88649320.0	
    15	  2000	   156	     1	     0.000	   173.501	      31568.2	          0.0	    36.000	   137.085	     0.000	   173.085	     0.020	   447.273	    10266395.0	    88651960.0	
    15	  2000	   157	     1	     0.000	   172.659	      27519.0	       1052.6	    36.000	   136.274	     0.000	   172.274	     0.020	   447.274	    10266818.0	    88657064.0	
    15	  2000	   158	     1	     0.000	   171.804	      23881.7	       1052.6	    36.000	   135.477	     0.000	   171.477	     0.020	   447.274	    10267119.0	    88660696.0	
    15	  2000	   159	     1	     0.000	   170.324	      36275.4	       1052.6	    36.000	   134.040	     0.000	   170.040	     0.020	   447.273	    10266092.0	    88648304.0	
    15	  2000	   160	     1	     0.000	   169.076	      42917.3	          0.0	    36.000	   132.648	     0.000	   168.648	     0.020	   447.272	    10265453.0	    88640608.0	
    15	  2000	   161	     1	     0.000	   168.030	      44505.3	          0.0	    36.000	   131.513	     0.000	   167.513	     0.020	   447.271	    10265323.0	    88639024.0	
    15	  2000	   162	     1	     0.000	   167.194	      40789.9	          0.0	    36.000	   130.659	     0.000	   166.659	     0.020	   447.272	    10265630.0	    88642736.0	
    15	  2000	   163	     1	     0.000	   166.077	      44441.2	          0.0	    36.000	   129.584	     0.000	   165.584	     0.020	   447.271	    10265328.0	    88639088.0	
    15	  2000	   164	     1	     0.000	   165.208	      41776.4	          0.0	    36.000	   128.673	     0.000	   164.673	     0.020	   447.272	    10265548.0	    88641752.0	
    15	  2000	   165	     1	     0.000	   164.526	      34340.4	       1052.6	    36.000	   128.022	     0.000	   164.022	     0.020	   447.273	    10266252.0	    88650240.0	
    15	  2000	   166	     1	     0.000	   163.667	      31602.1	          0.0	    36.000	   127.261	     0.000	   163.261	     0.020	   447.273	    10266392.0	    88651928.0	
    15	  2000	   167	     1	     0.000	   162.323	      41625.8	       1052.6	    36.000	   125.937	     0.000	   161.937	     0.020	   447.272	    10265648.0	    88642952.0	
    15	  2000	   168	     1	     0.000	   161.207	      45833.4	          0.0	    36.000	   124.718	     0.000	   160.718	     0.020	   447.271	    10265212.0	    88637696.0	
    15	  2000	   169	     1	     0.000	   160.151	      48609.8	          0.0	    36.000	   123.601	     0.000	   159.601	     0.020	   447.271	    10264982.0	    88634920.0	
    15	  2000	   170	     1	     0.000	   159.337	      45151.7	       1052.6	    36.000	   122.754	     0.000	   158.754	     0.020	   447.271	    10265356.0	    88639432.0	
    15	  2000	   171	     1	     0.000	   158.449	      43710.3	          0.0	    36.000	   121.918	     0.000	   157.918	     0.020	   447.272	    10265388.0	    88639816.0	
    15	  2000	   172	     1	     0.000	   157.309	      49076.5	          0.0	    36.000	   120.783	     0.000	   156.783	     0.020	   447.271	    10264943.0	    88634448.0	
