Subasin-ID	year	day	hour	qlateral(m**3/s)	inflow(m**3/s)	evap(m**3)	prec(m**3)	intake(m**3/s)	overflow(m**3/s)	qbottom(m**3/s)	qout(m**3/s)	withdrawal(m**3/s)	elevation(m)	area(m**2)	volume(m**3)
    69	  2000	    43	     1	     0.000	   280.491	      33141.1	     147360.8	    36.000	   246.867	     0.000	   282.867	     0.020	   447.292	    10278480.0	    88797744.0	
    69	  2000	    44	     1	     0.000	   284.807	      24276.5	     175780.3	    36.000	   250.109	     0.000	   286.109	     0.020	   447.296	    10281570.0	    88835032.0	
    69	  2000	    45	     1	     0.000	   288.870	      27316.0	     172622.6	    36.000	   254.603	     0.000	   290.603	     0.020	   447.296	    10281057.0	    88828832.0	
    69	  2000	    46	     1	     0.000	   291.466	      49760.6	      15788.7	    36.000	   257.128	     0.000	   293.128	     0.020	   447.273	    10266196.0	    88649560.0	
    69	  2000	    47	     1	     0.000	   293.822	      62004.3	       2105.2	    36.000	   257.409	     0.000	   293.409	     0.020	   447.269	    10264046.0	    88623632.0	
    69	  2000	    48	     1	     0.000	   296.449	      65265.5	          0.0	    36.000	   259.736	     0.000	   295.736	     0.020	   447.269	    10263601.0	    88618264.0	
    69	  2000	    49	     1	     0.000	   300.187	      55788.6	       4210.3	    36.000	   263.412	     0.000	   299.412	     0.020	   447.271	    10264736.0	    88631952.0	
    69	  2000	    50	     1	     0.000	   304.720	      52494.6	      13683.5	    36.000	   268.104	     0.000	   304.104	     0.020	   447.272	    10265795.0	    88644720.0	
    69	  2000	    51	     1	     0.000	   310.076	      63188.1	       3157.7	    36.000	   273.607	     0.000	   309.607	     0.020	   447.269	    10264034.0	    88623496.0	
    69	  2000	    52	     1	     0.000	   317.674	      52418.5	       5262.9	    36.000	   280.960	     0.000	   316.960	     0.020	   447.271	    10265103.0	    88636376.0	
    69	  2000	    53	     1	     0.000	   324.600	      60336.9	       2105.2	    36.000	   288.034	     0.000	   324.034	     0.020	   447.270	    10264184.0	    88625296.0	
    69	  2000	    54	     1	     0.000	   331.306	      59255.5	       3157.7	    36.000	   294.612	     0.000	   330.612	     0.020	   447.270	    10264361.0	    88627432.0	
    69	  2000	    55	     1	     0.000	   337.166	      60012.7	       4210.3	    36.000	   300.497	     0.000	   336.497	     0.020	   447.270	    10264386.0	    88627728.0	
    69	  2000	    56	     1	     0.000	   342.329	      59665.1	       4210.3	    36.000	   305.663	     0.000	   341.663	     0.020	   447.270	    10264414.0	    88628072.0	
    69	  2000	    57	     1	     0.000	   346.428	      66320.4	       1052.6	    36.000	   309.766	     0.000	   345.766	     0.020	   447.269	    10263601.0	    88618264.0	
    69	  2000	    58	     1	     0.000	   350.872	      53431.8	       5262.9	    36.000	   314.096	     0.000	   350.096	     0.020	   447.271	    10265018.0	    88635360.0	
    69	  2000	    59	     1	     0.000	   353.811	      55604.8	       6315.5	    36.000	   317.233	     0.000	   353.233	     0.020	   447.271	    10264925.0	    88634240.0	
    69	  2000	    60	     1	     0.000	   356.235	      57793.0	       2105.2	    36.000	   319.644	     0.000	   355.644	     0.020	   447.270	    10264395.0	    88627840.0	
    69	  2000	    61	     1	     0.000	   358.104	      59601.3	       2105.2	    36.000	   321.440	     0.000	   357.440	     0.020	   447.270	    10264245.0	    88626032.0	
    69	  2000	    62	     1	     0.000	   359.796	      56677.3	       2105.2	    36.000	   323.111	     0.000	   359.111	     0.020	   447.270	    10264487.0	    88628952.0	
    69	  2000	    63	     1	     0.000	   361.372	      52931.2	       6315.5	    36.000	   324.721	     0.000	   360.721	     0.020	   447.271	    10265147.0	    88636912.0	
    69	  2000	    64	     1	     0.000	   363.654	      35697.6	       1052.6	    36.000	   327.094	     0.000	   363.094	     0.020	   447.273	    10266140.0	    88648880.0	
    69	  2000	    65	     1	     0.000	   364.876	      36100.0	       3157.7	    36.000	   328.455	     0.000	   364.455	     0.020	   447.273	    10266281.0	    88650584.0	
    69	  2000	    66	     1	     0.000	   365.957	      39240.6	       8420.6	    36.000	   329.556	     0.000	   365.556	     0.020	   447.273	    10266458.0	    88652712.0	
    69	  2000	    67	     1	     0.000	   367.024	      43773.5	       9473.2	    36.000	   330.647	     0.000	   366.647	     0.020	   447.273	    10266168.0	    88649224.0	
    69	  2000	    68	     1	     0.000	   367.998	      51234.3	       8420.6	    36.000	   331.581	     0.000	   367.581	     0.020	   447.272	    10265463.0	    88640712.0	
    69	  2000	    69	     1	     0.000	   369.774	      46331.9	       1052.6	    36.000	   333.258	     0.000	   369.258	     0.020	   447.271	    10265258.0	    88638248.0	
    69	  2000	    70	     1	     0.000	   370.932	      51454.2	      12630.9	    36.000	   334.388	     0.000	   370.388	     0.020	   447.272	    10265794.0	    88644704.0	
    69	  2000	    71	     1	     0.000	   372.351	      51049.2	       2105.2	    36.000	   335.882	     0.000	   371.882	     0.020	   447.271	    10264954.0	    88634584.0	
    69	  2000	    72	     1	     0.000	   373.874	      47094.5	       2105.2	    36.000	   337.288	     0.000	   373.288	     0.020	   447.271	    10265282.0	    88638536.0	
    69	  2000	    73	     1	     0.000	   375.428	      39903.4	       4210.3	    36.000	   338.887	     0.000	   374.887	     0.020	   447.273	    10266053.0	    88647832.0	
    69	  2000	    74	     1	     0.000	   375.448	      56346.4	       1052.6	    36.000	   339.015	     0.000	   375.015	     0.020	   447.270	    10264428.0	    88628232.0	
    69	  2000	    75	     1	     0.000	   376.343	      55199.9	       4210.3	    36.000	   339.682	     0.000	   375.682	     0.020	   447.271	    10264784.0	    88632536.0	
    69	  2000	    76	     1	     0.000	   377.011	      55293.5	       4210.3	    36.000	   340.401	     0.000	   376.401	     0.020	   447.271	    10264777.0	    88632448.0	
    69	  2000	    77	     1	     0.000	   377.738	      52267.0	       6315.5	    36.000	   341.127	     0.000	   377.127	     0.020	   447.271	    10265202.0	    88637576.0	
    69	  2000	    78	     1	     0.000	   378.290	      51408.2	       3157.7	    36.000	   341.738	     0.000	   377.738	     0.020	   447.271	    10265012.0	    88635280.0	
    69	  2000	    79	     1	     0.000	   378.356	      54960.7	       2105.2	    36.000	   341.778	     0.000	   377.778	     0.020	   447.270	    10264630.0	    88630672.0	
    69	  2000	    80	     1	     0.000	   378.864	      48522.4	       7368.0	    36.000	   342.233	     0.000	   378.233	     0.020	   447.272	    10265601.0	    88642376.0	
    69	  2000	    81	     1	     0.000	   379.128	      44996.8	      32629.9	    36.000	   342.632	     0.000	   378.632	     0.020	   447.276	    10267987.0	    88671160.0	
    69	  2000	    82	     1	     0.000	   378.621	      53448.3	       7368.0	    36.000	   342.458	     0.000	   378.458	     0.020	   447.271	    10265192.0	    88637448.0	
    69	  2000	    83	     1	     0.000	   379.093	      43856.4	      10525.8	    36.000	   342.540	     0.000	   378.540	     0.020	   447.273	    10266249.0	    88650200.0	
    69	  2000	    84	     1	     0.000	   379.408	      35432.8	       5262.9	    36.000	   343.002	     0.000	   379.002	     0.020	   447.273	    10266511.0	    88653360.0	
    69	  2000	    85	     1	     0.000	   378.044	      55326.6	          0.0	    36.000	   341.675	     0.000	   377.675	     0.020	   447.270	    10264425.0	    88628200.0	
    69	  2000	    86	     1	     0.000	   377.651	      58306.3	          0.0	    36.000	   340.990	     0.000	   376.990	     0.020	   447.270	    10264178.0	    88625224.0	
    69	  2000	    87	     1	     0.000	   377.628	      50979.2	          0.0	    36.000	   340.933	     0.000	   376.933	     0.020	   447.271	    10264785.0	    88632552.0	
    69	  2000	    88	     1	     0.000	   377.670	      41435.0	       1052.6	    36.000	   341.060	     0.000	   377.060	     0.020	   447.272	    10265664.0	    88643144.0	
    69	  2000	    89	     1	     0.000	   376.940	      44611.0	       4210.3	    36.000	   340.453	     0.000	   376.453	     0.020	   447.272	    10265663.0	    88643128.0	
    69	  2000	    90	     1	     0.000	   376.356	      43775.4	       2105.2	    36.000	   339.868	     0.000	   375.868	     0.020	   447.272	    10265557.0	    88641856.0	
    69	  2000	    91	     1	     0.000	   376.241	      33570.2	       1052.6	    36.000	   339.739	     0.000	   375.739	     0.020	   447.273	    10266316.0	    88651008.0	
    69	  2000	    92	     1	     0.000	   375.017	      42026.6	          0.0	    36.000	   338.620	     0.000	   374.620	     0.020	   447.272	    10265528.0	    88641504.0	
    69	  2000	    93	     1	     0.000	   374.403	      40400.9	          0.0	    36.000	   337.897	     0.000	   373.897	     0.020	   447.272	    10265663.0	    88643128.0	
    69	  2000	    94	     1	     0.000	   373.331	      46164.6	          0.0	    36.000	   336.844	     0.000	   372.844	     0.020	   447.271	    10265185.0	    88637360.0	
    69	  2000	    95	     1	     0.000	   372.542	      46385.2	          0.0	    36.000	   335.988	     0.000	   371.988	     0.020	   447.271	    10265166.0	    88637144.0	
    69	  2000	    96	     1	     0.000	   371.473	      50675.3	          0.0	    36.000	   334.916	     0.000	   370.916	     0.020	   447.271	    10264811.0	    88632856.0	
    69	  2000	    97	     1	     0.000	   370.265	      56401.6	          0.0	    36.000	   333.659	     0.000	   369.659	     0.020	   447.270	    10264336.0	    88627128.0	
    69	  2000	    98	     1	     0.000	   369.331	      56171.3	          0.0	    36.000	   332.658	     0.000	   368.658	     0.020	   447.270	    10264355.0	    88627360.0	
    69	  2000	    99	     1	     0.000	   368.333	      56204.7	          0.0	    36.000	   331.663	     0.000	   367.663	     0.020	   447.270	    10264352.0	    88627320.0	
    69	  2000	   100	     1	     0.000	   367.747	      48559.3	          0.0	    36.000	   331.076	     0.000	   367.076	     0.020	   447.271	    10264986.0	    88634968.0	
    69	  2000	   101	     1	     0.000	   366.865	      45213.9	       1052.6	    36.000	   330.283	     0.000	   366.283	     0.020	   447.271	    10265351.0	    88639368.0	
    69	  2000	   102	     1	     0.000	   365.695	      45613.2	          0.0	    36.000	   329.164	     0.000	   365.164	     0.020	   447.271	    10265230.0	    88637912.0	
    69	  2000	   103	     1	     0.000	   364.133	      52047.8	          0.0	    36.000	   327.585	     0.000	   363.585	     0.020	   447.270	    10264697.0	    88631480.0	
    69	  2000	   104	     1	     0.000	   363.052	      49722.4	          0.0	    36.000	   326.430	     0.000	   362.430	     0.020	   447.271	    10264890.0	    88633808.0	
    69	  2000	   105	     1	     0.000	   361.747	      51313.0	          0.0	    36.000	   325.151	     0.000	   361.151	     0.020	   447.271	    10264758.0	    88632216.0	
    69	  2000	   106	     1	     0.000	   360.431	      52874.3	          0.0	    36.000	   323.817	     0.000	   359.817	     0.020	   447.270	    10264628.0	    88630656.0	
    69	  2000	   107	     1	     0.000	   359.063	      55242.5	          0.0	    36.000	   322.431	     0.000	   358.431	     0.020	   447.270	    10264432.0	    88628288.0	
    69	  2000	   108	     1	     0.000	   357.781	      54585.2	          0.0	    36.000	   321.122	     0.000	   357.122	     0.020	   447.270	    10264487.0	    88628944.0	
    69	  2000	   109	     1	     0.000	   356.874	      46776.3	          0.0	    36.000	   320.223	     0.000	   356.223	     0.020	   447.271	    10265134.0	    88636752.0	
    69	  2000	   110	     1	     0.000	   355.625	      44426.2	          0.0	    36.000	   319.063	     0.000	   355.063	     0.020	   447.271	    10265329.0	    88639104.0	
    69	  2000	   111	     1	     0.000	   354.532	      38725.2	       3157.7	    36.000	   317.997	     0.000	   353.997	     0.020	   447.273	    10266063.0	    88647960.0	
    69	  2000	   112	     1	     0.000	   353.621	      29463.9	       1052.6	    36.000	   317.189	     0.000	   353.189	     0.020	   447.273	    10266657.0	    88655120.0	
    69	  2000	   113	     1	     0.000	   352.118	      30585.0	          0.0	    36.000	   315.770	     0.000	   351.770	     0.020	   447.273	    10266477.0	    88652944.0	
    69	  2000	   114	     1	     0.000	   349.960	      43635.8	          0.0	    36.000	   313.586	     0.000	   349.586	     0.020	   447.272	    10265395.0	    88639896.0	
    69	  2000	   115	     1	     0.000	   349.139	      32798.5	          0.0	    36.000	   312.614	     0.000	   348.614	     0.020	   447.273	    10266293.0	    88650728.0	
    69	  2000	   116	     1	     0.000	   347.147	      42873.0	          0.0	    36.000	   310.747	     0.000	   346.747	     0.020	   447.272	    10265458.0	    88640656.0	
    69	  2000	   117	     1	     0.000	   345.416	      48453.0	          0.0	    36.000	   308.900	     0.000	   344.900	     0.020	   447.271	    10264995.0	    88635072.0	
    69	  2000	   118	     1	     0.000	   343.786	      51471.1	          0.0	    36.000	   307.205	     0.000	   343.205	     0.020	   447.271	    10264744.0	    88632056.0	
    69	  2000	   119	     1	     0.000	   342.334	      50254.7	          0.0	    36.000	   305.718	     0.000	   341.718	     0.020	   447.271	    10264846.0	    88633272.0	
    69	  2000	   120	     1	     0.000	   341.272	      41869.4	          0.0	    36.000	   304.671	     0.000	   340.671	     0.020	   447.272	    10265540.0	    88641656.0	
    69	  2000	   121	     1	     0.000	   339.543	      44501.0	          0.0	    36.000	   303.039	     0.000	   339.039	     0.020	   447.271	    10265323.0	    88639024.0	
    69	  2000	   122	     1	     0.000	   337.918	      44641.5	          0.0	    36.000	   301.383	     0.000	   337.383	     0.020	   447.271	    10265311.0	    88638888.0	
    69	  2000	   123	     1	     0.000	   335.832	      52797.0	          0.0	    36.000	   299.295	     0.000	   335.295	     0.020	   447.270	    10264634.0	    88630728.0	
    69	  2000	   124	     1	     0.000	   334.697	      44403.1	          0.0	    36.000	   298.066	     0.000	   334.066	     0.020	   447.271	    10265331.0	    88639128.0	
    69	  2000	   125	     1	     0.000	   333.374	      39459.1	          0.0	    36.000	   296.840	     0.000	   332.840	     0.020	   447.272	    10265741.0	    88644072.0	
    69	  2000	   126	     1	     0.000	   332.091	      33449.5	          0.0	    36.000	   295.614	     0.000	   331.614	     0.020	   447.273	    10266239.0	    88650080.0	
    69	  2000	   127	     1	     0.000	   329.819	      45167.1	          0.0	    36.000	   293.411	     0.000	   329.411	     0.020	   447.271	    10265267.0	    88638360.0	
    69	  2000	   128	     1	     0.000	   328.827	      32979.9	          0.0	    36.000	   292.284	     0.000	   328.284	     0.020	   447.273	    10266278.0	    88650552.0	
    69	  2000	   129	     1	     0.000	   327.502	      27206.2	       3157.7	    36.000	   291.101	     0.000	   327.101	     0.020	   447.274	    10267018.0	    88659480.0	
    69	  2000	   130	     1	     0.000	   325.420	      35800.3	          0.0	    36.000	   289.122	     0.000	   325.122	     0.020	   447.273	    10266044.0	    88647728.0	
    69	  2000	   131	     1	     0.000	   323.305	      45061.9	          0.0	    36.000	   286.870	     0.000	   322.870	     0.020	   447.271	    10265276.0	    88638464.0	
    69	  2000	   132	     1	     0.000	   321.718	      44470.7	          0.0	    36.000	   285.176	     0.000	   321.176	     0.020	   447.271	    10265325.0	    88639056.0	
    69	  2000	   133	     1	     0.000	   320.644	      34731.6	       2105.2	    36.000	   284.109	     0.000	   320.109	     0.020	   447.273	    10266307.0	    88650904.0	
    69	  2000	   134	     1	     0.000	   318.614	      43041.8	          0.0	    36.000	   282.216	     0.000	   318.216	     0.020	   447.272	    10265444.0	    88640488.0	
    69	  2000	   135	     1	     0.000	   317.030	      42657.5	          0.0	    36.000	   280.511	     0.000	   316.511	     0.020	   447.272	    10265476.0	    88640872.0	
    69	  2000	   136	     1	     0.000	   315.212	      45408.6	          0.0	    36.000	   278.698	     0.000	   314.698	     0.020	   447.271	    10265247.0	    88638120.0	
    69	  2000	   137	     1	     0.000	   313.737	      41610.1	          0.0	    36.000	   277.191	     0.000	   313.191	     0.020	   447.272	    10265563.0	    88641920.0	
    69	  2000	   138	     1	     0.000	   312.079	      41925.0	          0.0	    36.000	   275.578	     0.000	   311.578	     0.020	   447.272	    10265536.0	    88641600.0	
    69	  2000	   139	     1	     0.000	   310.577	      39478.7	          0.0	    36.000	   274.072	     0.000	   310.072	     0.020	   447.272	    10265739.0	    88644048.0	
    69	  2000	   140	     1	     0.000	   308.765	      42204.0	          0.0	    36.000	   272.288	     0.000	   308.288	     0.020	   447.272	    10265514.0	    88641328.0	
    69	  2000	   141	     1	     0.000	   306.885	      45854.2	          0.0	    36.000	   270.376	     0.000	   306.376	     0.020	   447.271	    10265210.0	    88637672.0	
    69	  2000	   142	     1	     0.000	   305.353	      42884.5	          0.0	    36.000	   268.802	     0.000	   304.802	     0.020	   447.272	    10265456.0	    88640640.0	
    69	  2000	   143	     1	     0.000	   303.457	      46819.5	          0.0	    36.000	   266.940	     0.000	   302.940	     0.020	   447.271	    10265131.0	    88636712.0	
    69	  2000	   144	     1	     0.000	   302.269	      37536.0	          0.0	    36.000	   265.707	     0.000	   301.707	     0.020	   447.272	    10265900.0	    88645992.0	
    69	  2000	   145	     1	     0.000	   300.111	      46579.8	          0.0	    36.000	   263.657	     0.000	   299.657	     0.020	   447.271	    10265151.0	    88636952.0	
    69	  2000	   146	     1	     0.000	   298.379	      47668.2	          0.0	    36.000	   261.820	     0.000	   297.820	     0.020	   447.271	    10265060.0	    88635856.0	
    69	  2000	   147	     1	     0.000	   296.781	      46792.3	          0.0	    36.000	   260.209	     0.000	   296.209	     0.020	   447.271	    10265133.0	    88636736.0	
    69	  2000	   148	     1	     0.000	   295.122	      47003.4	          0.0	    36.000	   258.561	     0.000	   294.561	     0.020	   447.271	    10265115.0	    88636528.0	
    69	  2000	   149	     1	     0.000	   293.541	      46367.7	          0.0	    36.000	   256.977	     0.000	   292.977	     0.020	   447.271	    10265168.0	    88637160.0	
    69	  2000	   150	     1	     0.000	   292.110	      42249.3	          0.0	    36.000	   255.553	     0.000	   291.553	     0.020	   447.272	    10265510.0	    88641280.0	
    69	  2000	   151	     1	     0.000	   290.296	      45174.2	          0.0	    36.000	   253.787	     0.000	   289.787	     0.020	   447.271	    10265266.0	    88638352.0	
    69	  2000	   152	     1	     0.000	   288.556	      46711.0	          0.0	    36.000	   252.014	     0.000	   288.014	     0.020	   447.271	    10265139.0	    88636816.0	
    69	  2000	   153	     1	     0.000	   286.925	      46346.6	          0.0	    36.000	   250.365	     0.000	   286.365	     0.020	   447.271	    10265170.0	    88637184.0	
    69	  2000	   154	     1	     0.000	   285.513	      42077.3	          0.0	    36.000	   248.957	     0.000	   284.957	     0.020	   447.272	    10265523.0	    88641448.0	
    69	  2000	   155	     1	     0.000	   284.192	      36278.6	       1052.6	    36.000	   247.685	     0.000	   283.685	     0.020	   447.273	    10266092.0	    88648304.0	
    69	  2000	   156	     1	     0.000	   282.855	      30660.4	          0.0	    36.000	   246.427	     0.000	   282.427	     0.020	   447.273	    10266470.0	    88652864.0	
    69	  2000	   157	     1	     0.000	   281.191	      31440.4	          0.0	    36.000	   244.816	     0.000	   280.816	     0.020	   447.273	    10266405.0	    88652088.0	
    69	  2000	   158	     1	     0.000	   279.601	      31064.0	       1052.6	    36.000	   243.217	     0.000	   279.217	     0.020	   447.273	    10266524.0	    88653520.0	
    69	  2000	   159	     1	     0.000	   278.123	      29029.6	       1052.6	    36.000	   241.756	     0.000	   277.756	     0.020	   447.274	    10266693.0	    88655552.0	
    69	  2000	   160	     1	     0.000	   275.816	      44362.5	          0.0	    36.000	   239.473	     0.000	   275.473	     0.020	   447.271	    10265334.0	    88639168.0	
    69	  2000	   161	     1	     0.000	   274.396	      42832.1	          0.0	    36.000	   237.863	     0.000	   273.863	     0.020	   447.272	    10265461.0	    88640696.0	
    69	  2000	   162	     1	     0.000	   273.087	      39628.5	          0.0	    36.000	   236.571	     0.000	   272.571	     0.020	   447.272	    10265726.0	    88643896.0	
    69	  2000	   163	     1	     0.000	   271.145	      49153.5	          0.0	    36.000	   234.666	     0.000	   270.666	     0.020	   447.271	    10264937.0	    88634376.0	
    69	  2000	   164	     1	     0.000	   269.791	      45667.1	          0.0	    36.000	   233.202	     0.000	   269.202	     0.020	   447.271	    10265226.0	    88637864.0	
    69	  2000	   165	     1	     0.000	   268.903	      31800.0	       4210.3	    36.000	   232.354	     0.000	   268.354	     0.020	   447.274	    10266725.0	    88655936.0	
    69	  2000	   166	     1	     0.000	   267.038	      37201.4	          0.0	    36.000	   230.699	     0.000	   266.699	     0.020	   447.272	    10265928.0	    88646328.0	
    69	  2000	   167	     1	     0.000	   265.155	      43338.4	          0.0	    36.000	   228.704	     0.000	   264.704	     0.020	   447.272	    10265419.0	    88640192.0	
    69	  2000	   168	     1	     0.000	   263.277	      49300.1	          0.0	    36.000	   226.755	     0.000	   262.755	     0.020	   447.271	    10264924.0	    88634224.0	
    69	  2000	   169	     1	     0.000	   261.824	      47133.5	          0.0	    36.000	   225.233	     0.000	   261.233	     0.020	   447.271	    10265104.0	    88636392.0	
    69	  2000	   170	     1	     0.000	   260.420	      44898.9	       1052.6	    36.000	   223.854	     0.000	   259.854	     0.020	   447.272	    10265377.0	    88639680.0	
    69	  2000	   171	     1	     0.000	   258.992	      43428.9	          0.0	    36.000	   222.464	     0.000	   258.464	     0.020	   447.272	    10265412.0	    88640096.0	
    69	  2000	   172	     1	     0.000	   257.065	      51099.5	          0.0	    36.000	   220.543	     0.000	   256.543	     0.020	   447.271	    10264776.0	    88632432.0	
