Oufile relative elevation TC center
Subbasin LU TC rel_elevation
15	1	3	-0.17820E+03
15	1	2	-0.16842E+03
15	1	1	-0.15964E+03
15	2	6	-0.11886E+03
15	2	5	-0.11036E+03
15	2	4	-0.10274E+03
69	1	3	-0.17820E+03
69	1	2	-0.16842E+03
69	1	1	-0.15964E+03
69	2	6	-0.11886E+03
69	2	5	-0.11036E+03
69	2	4	-0.10274E+03
